_TREE_TYPE,_TREE_ID,NODE_ID,PARENT_ID,NODE_TYPE
PAYM,/SEPA_CT_UNES,N_3311263550,N_6389156500,ATOM
PAYM,/SEPA_CT_UNES,N_3751282570,N_0179888070,ATOM
PAYM,/SEPA_CT_UNES,N_3895768940,N_1489713350,ELEM
PAYM,/SEPA_CT_UNES,N_3904828830,N_7631742550,ELEM
PAYM,/SEPA_CT_UNES,N_3963698540,N_1781756050,ELEM
PAYM,/SEPA_CT_UNES,N_4457909410,N_9961450310,ELEM
PAYM,/SEPA_CT_UNES,N_4604210940,N_6289915400,ATOM
PAYM,/SEPA_CT_UNES,N_4754354180,N_4788773110,ELEM
PAYM,/SEPA_CT_UNES,N_4788773110,N_9145273120,ELEM
PAYM,/SEPA_CT_UNES,N_4799051040,N_7493536070,ATOM
PAYM,/SEPA_CT_UNES,N_4864286940,N_3212123950,ATOM
PAYM,/SEPA_CT_UNES,N_4880705930,ROOT,ELEM
PAYM,/SEPA_CT_UNES,N_4907943150,N_3212123950,ATOM
PAYM,/SEPA_CT_UNES,N_4946758140,N_9926185740,ELEM
PAYM,/SEPA_CT_UNES,N_5068303050,N_0179888070,ATOM
PAYM,/SEPA_CT_UNES,N_5298508320,N_3212123950,ATOM
PAYM,/SEPA_CT_UNES,N_5323647340,N_7251154690,TECH
PAYM,/SEPA_CT_UNES,N_5566338990,N_9961450310,ELEM
PAYM,/SEPA_CT_UNES,N_5757152900,N_7192103500,ELEM
PAYM,/SEPA_CT_UNES,N_5832864770,N_1769383930,ELEM
PAYM,/SEPA_CT_UNES,N_5958302950,N_1761132200,ATOM
PAYM,/SEPA_CT_UNES,N_6010401760,N_1348246140,ATOM
PAYM,/SEPA_CT_UNES,N_6025412550,N_9145273120,ELEM
PAYM,/SEPA_CT_UNES,N_6048457700,N_4880705930,XMAT
PAYM,/SEPA_CT_UNES,N_6054982000,N_4754354180,ELEM
PAYM,/SEPA_CT_UNES,N_6289915400,N_6025412550,ELEM
PAYM,/SEPA_CT_UNES,N_6307338780,N_2590134600,ATOM
PAYM,/SEPA_CT_UNES,N_6343458710,N_4754354180,ELEM
PAYM,/SEPA_CT_UNES,N_6389156500,N_4880705930,XMAT
PAYM,/SEPA_CT_UNES,N_6621347550,N_6389156500,ATOM
PAYM,/SEPA_CT_UNES,N_6647036830,N_0179888070,ATOM
PAYM,/SEPA_CT_UNES,N_6785781300,N_9218834580,ATOM
PAYM,/SEPA_CT_UNES,N_7192103500,N_1489713350,ELEM
PAYM,/SEPA_CT_UNES,N_7251154690,N_4880705930,ELEM
PAYM,/SEPA_CT_UNES,N_7315391560,N_9145273120,ELEM
PAYM,/SEPA_CT_UNES,N_7336576310,N_1489713350,ELEM
PAYM,/SEPA_CT_UNES,N_7493536070,N_0875432660,ELEM
PAYM,/SEPA_CT_UNES,N_7551683230,N_1307819380,ELEM
PAYM,/SEPA_CT_UNES,N_7595589420,N_6289915400,ATOM
PAYM,/SEPA_CT_UNES,N_7631742550,N_1489713350,ELEM
PAYM,/SEPA_CT_UNES,N_8000297680,N_6289915400,ATOM
PAYM,/SEPA_CT_UNES,N_8033474340,N_6289915400,ATOM
PAYM,/SEPA_CT_UNES,N_8123082880,N_9145273120,ELEM
PAYM,/SEPA_CT_UNES,N_8313338750,N_1348246140,ATOM
PAYM,/SEPA_CT_UNES,N_8516624060,N_0176201200,XMAT
PAYM,/SEPA_CT_UNES,N_8648256460,N_2590134600,ATOM
PAYM,/SEPA_CT_UNES,N_8692994050,N_1489713350,ELEM
PAYM,/SEPA_CT_UNES,N_8885067030,N_3904828830,ELEM
PAYM,/SEPA_CT_UNES,N_8921987690,N_1489713350,ELEM
PAYM,/SEPA_CT_UNES,N_9051497000,N_7493536070,ATOM
PAYM,/SEPA_CT_UNES,N_9079232430,N_0179888070,ATOM
PAYM,/SEPA_CT_UNES,N_9119400740,N_1600557490,ELEM
PAYM,/SEPA_CT_UNES,N_9145273120,N_1489713350,ELEM
PAYM,/SEPA_CT_UNES,N_9154022450,N_3212123950,ATOM
PAYM,/SEPA_CT_UNES,N_9198189290,N_1489713350,ELEM
PAYM,/SEPA_CT_UNES,N_9218834580,N_4788773110,ELEM
PAYM,/SEPA_CT_UNES,N_9481469990,N_1489713350,ELEM
PAYM,/SEPA_CT_UNES,N_9746682670,N_1761132200,ATOM
PAYM,/SEPA_CT_UNES,N_9866937420,N_9218834580,ATOM
PAYM,/SEPA_CT_UNES,N_9926185740,N_9481469990,ELEM
PAYM,/SEPA_CT_UNES,N_9961450310,N_7251154690,ELEM
PAYM,CGI_FICA_XML_CT,N_0001791690,N_2716670500,ATOM
PAYM,CGI_FICA_XML_CT,N_0014597890,N_9562721120,ELEM
PAYM,CGI_FICA_XML_CT,N_0016785380,N_2735145770,ELEM
PAYM,CGI_FICA_XML_CT,N_0028194700,N_5110240270,ELEM
PAYM,CGI_FICA_XML_CT,N_0034392080,N_2822395430,ATOM
PAYM,CGI_FICA_XML_CT,N_0074723330,N_3852894990,ATOM
PAYM,CGI_FICA_XML_CT,N_0075436140,N_8243832180,ELEM
PAYM,CGI_FICA_XML_CT,N_0160414050,N_0930033550,ATOM
PAYM,CGI_FICA_XML_CT,N_0172806000,N_2735145770,ELEM
PAYM,CGI_FICA_XML_CT,N_0187489690,N_1362376630,ELEM
PAYM,CGI_FICA_XML_CT,N_0198875100,N_2482361740,XMAT
PAYM,CGI_FICA_XML_CT,N_0238313580,N_8298362980,ELEM
PAYM,CGI_FICA_XML_CT,N_0277470030,N_5110240270,ELEM
PAYM,CGI_FICA_XML_CT,N_0292358760,N_3883119740,ELEM
PAYM,CGI_FICA_XML_CT,N_0301607430,N_1996661770,ATOM
PAYM,CGI_FICA_XML_CT,N_0316319380,N_3970970960,ATOM
PAYM,CGI_FICA_XML_CT,N_0323889080,N_7994239680,XMAT
PAYM,CGI_FICA_XML_CT,N_0337344330,N_2665109980,ELEM
PAYM,CGI_FICA_XML_CT,N_0350195130,N_4639153200,ATOM
PAYM,CGI_FICA_XML_CT,N_0363320150,N_6319497970,ATOM
PAYM,CGI_FICA_XML_CT,N_0383309790,N_7673708320,ELEM
PAYM,CGI_FICA_XML_CT,N_0395457210,N_2940972580,ELEM
PAYM,CGI_FICA_XML_CT,N_0399179310,N_4984032920,ELEM
PAYM,CGI_FICA_XML_CT,N_0422480240,N_3767251410,ELEM
PAYM,CGI_FICA_XML_CT,N_0424896150,N_2482361740,ELEM
PAYM,CGI_FICA_XML_CT,N_0426228790,N_5427618230,ATOM
PAYM,CGI_FICA_XML_CT,N_0436603960,N_5642083080,ELEM
PAYM,CGI_FICA_XML_CT,N_0439603580,N_5311430670,ELEM
PAYM,CGI_FICA_XML_CT,N_0463925470,N_2618676200,ELEM
PAYM,CGI_FICA_XML_CT,N_0533130840,N_8298362980,ELEM
PAYM,CGI_FICA_XML_CT,N_0537377000,N_9113774850,ELEM
PAYM,CGI_FICA_XML_CT,N_0577294160,N_6565712560,ATOM
PAYM,CGI_FICA_XML_CT,N_0579233070,N_3439036260,ELEM
PAYM,CGI_FICA_XML_CT,N_0582216010,N_2716670500,ATOM
PAYM,CGI_FICA_XML_CT,N_0592738740,N_5571670600,ATOM
PAYM,CGI_FICA_XML_CT,N_0629118990,N_2665109980,ELEM
PAYM,CGI_FICA_XML_CT,N_0646531140,N_1695445560,ELEM
PAYM,CGI_FICA_XML_CT,N_0665686090,N_5455798070,ELEM
PAYM,CGI_FICA_XML_CT,N_0673274070,N_5311430670,ELEM
PAYM,CGI_FICA_XML_CT,N_0674659580,N_6351475830,ELEM
PAYM,CGI_FICA_XML_CT,N_0693452020,N_9562721120,ELEM
PAYM,CGI_FICA_XML_CT,N_0717047410,N_5385220390,ATOM
PAYM,CGI_FICA_XML_CT,N_0761917400,N_2945287030,ELEM
PAYM,CGI_FICA_XML_CT,N_0766270820,N_4176672670,ELEM
PAYM,CGI_FICA_XML_CT,N_0770998940,N_8844352040,ELEM
PAYM,CGI_FICA_XML_CT,N_0781814510,N_6486245110,ELEM
PAYM,CGI_FICA_XML_CT,N_0792428950,N_4176672670,ELEM
PAYM,CGI_FICA_XML_CT,N_0801809080,N_5642083080,ELEM
PAYM,CGI_FICA_XML_CT,N_0847697850,N_8768381570,XMAT
PAYM,CGI_FICA_XML_CT,N_0902641060,N_6514828370,ELEM
PAYM,CGI_FICA_XML_CT,N_0908620650,N_8067117200,ATOM
PAYM,CGI_FICA_XML_CT,N_0913118190,N_6514828370,ELEM
PAYM,CGI_FICA_XML_CT,N_0930033550,N_9113774850,ELEM
PAYM,CGI_FICA_XML_CT,N_0931906700,N_8243832180,TECH
PAYM,CGI_FICA_XML_CT,N_0932300810,N_7708517450,ELEM
PAYM,CGI_FICA_XML_CT,N_0939840730,N_4665472130,ELEM
PAYM,CGI_FICA_XML_CT,N_0958590170,N_9236578350,ELEM
PAYM,CGI_FICA_XML_CT,N_0966631190,N_2618676200,ELEM
PAYM,CGI_FICA_XML_CT,N_0981123500,N_5571670600,ATOM
PAYM,CGI_FICA_XML_CT,N_1002951920,N_1104010390,ATOM
PAYM,CGI_FICA_XML_CT,N_1020591400,N_8268688740,ELEM
PAYM,CGI_FICA_XML_CT,N_1026838670,N_5851191320,ATOM
PAYM,CGI_FICA_XML_CT,N_1030391340,N_9127071380,ELEM
PAYM,CGI_FICA_XML_CT,N_1041766270,N_0761917400,ELEM
PAYM,CGI_FICA_XML_CT,N_1042543660,N_7957995320,XMAT
PAYM,CGI_FICA_XML_CT,N_1046272110,N_6149613900,ELEM
PAYM,CGI_FICA_XML_CT,N_1078424880,N_8067117200,ATOM
PAYM,CGI_FICA_XML_CT,N_1083120760,N_0958590170,ATOM
PAYM,CGI_FICA_XML_CT,N_1104010390,N_5716627360,ELEM
PAYM,CGI_FICA_XML_CT,N_1107194050,N_5437928030,ELEM
PAYM,CGI_FICA_XML_CT,N_1108928700,N_9789024080,ELEM
PAYM,CGI_FICA_XML_CT,N_1112471180,N_9786646750,ELEM
PAYM,CGI_FICA_XML_CT,N_1116442680,N_3425584600,ELEM
PAYM,CGI_FICA_XML_CT,N_1122528640,N_9113774850,ELEM
PAYM,CGI_FICA_XML_CT,N_1177827610,N_6471302020,ATOM
PAYM,CGI_FICA_XML_CT,N_1178582190,N_1560830540,ELEM
PAYM,CGI_FICA_XML_CT,N_1224299220,N_8878639520,ELEM
PAYM,CGI_FICA_XML_CT,N_1234655620,N_3732109560,ELEM
PAYM,CGI_FICA_XML_CT,N_1254300150,N_9113774850,ELEM
PAYM,CGI_FICA_XML_CT,N_1256831620,N_1838363990,ATOM
PAYM,CGI_FICA_XML_CT,N_1260377640,N_0792428950,ATOM
PAYM,CGI_FICA_XML_CT,N_1266734860,N_1946242820,ATOM
PAYM,CGI_FICA_XML_CT,N_1318000610,N_8878639520,ELEM
PAYM,CGI_FICA_XML_CT,N_1339763220,N_5455798070,ELEM
PAYM,CGI_FICA_XML_CT,N_1350702000,N_2569411190,ATOM
PAYM,CGI_FICA_XML_CT,N_1362376630,N_4493097450,ELEM
PAYM,CGI_FICA_XML_CT,N_1379271710,N_3342548950,ELEM
PAYM,CGI_FICA_XML_CT,N_1394679210,N_0014597890,ELEM
PAYM,CGI_FICA_XML_CT,N_1441339840,N_7158161720,ELEM
PAYM,CGI_FICA_XML_CT,N_1468401630,N_4742299060,ELEM
PAYM,CGI_FICA_XML_CT,N_1496293770,N_8480222500,ELEM
PAYM,CGI_FICA_XML_CT,N_1522002480,N_3076464080,ELEM
PAYM,CGI_FICA_XML_CT,N_1560830540,N_3050275430,ELEM
PAYM,CGI_FICA_XML_CT,N_1569753490,N_6477787410,ELEM
PAYM,CGI_FICA_XML_CT,N_1572949990,N_8059190410,XMAT
PAYM,CGI_FICA_XML_CT,N_1573762240,N_7038403210,ELEM
PAYM,CGI_FICA_XML_CT,N_1585628050,N_4970239880,ELEM
PAYM,CGI_FICA_XML_CT,N_1589881970,N_1695445560,ELEM
PAYM,CGI_FICA_XML_CT,N_1621657510,N_2522869230,ELEM
PAYM,CGI_FICA_XML_CT,N_1626475470,N_9236578350,ELEM
PAYM,CGI_FICA_XML_CT,N_1667372970,N_5339074990,ELEM
PAYM,CGI_FICA_XML_CT,N_1695445560,N_9507759780,ELEM
PAYM,CGI_FICA_XML_CT,N_1704723000,N_2618676200,ELEM
PAYM,CGI_FICA_XML_CT,N_1706333600,N_5437928030,ELEM
PAYM,CGI_FICA_XML_CT,N_1706382290,N_3732109560,ELEM
PAYM,CGI_FICA_XML_CT,N_1709078870,N_2618676200,ELEM
PAYM,CGI_FICA_XML_CT,N_1720107940,N_4464000840,ELEM
PAYM,CGI_FICA_XML_CT,N_1732877030,N_8522781730,ELEM
PAYM,CGI_FICA_XML_CT,N_1740118210,N_9507759780,ELEM
PAYM,CGI_FICA_XML_CT,N_1777303620,N_4776673040,ELEM
PAYM,CGI_FICA_XML_CT,N_1788150390,N_5247694770,ELEM
PAYM,CGI_FICA_XML_CT,N_1798557450,N_8844352040,ELEM
PAYM,CGI_FICA_XML_CT,N_1809380240,N_5110240270,ELEM
PAYM,CGI_FICA_XML_CT,N_1824338260,N_6897992970,ELEM
PAYM,CGI_FICA_XML_CT,N_1838363990,N_2945287030,ELEM
PAYM,CGI_FICA_XML_CT,N_1871356220,N_9526970470,ELEM
PAYM,CGI_FICA_XML_CT,N_1871744740,N_4683464910,ELEM
PAYM,CGI_FICA_XML_CT,N_1909161530,N_5268746520,ELEM
PAYM,CGI_FICA_XML_CT,N_1909574510,N_5571670600,ATOM
PAYM,CGI_FICA_XML_CT,N_1911898270,N_0761917400,ELEM
PAYM,CGI_FICA_XML_CT,N_1915952060,N_7886135280,ATOM
PAYM,CGI_FICA_XML_CT,N_1946242820,N_4712143160,ELEM
PAYM,CGI_FICA_XML_CT,N_1956032470,N_2618676200,ELEM
PAYM,CGI_FICA_XML_CT,N_1996661770,N_6469324340,ELEM
PAYM,CGI_FICA_XML_CT,N_2010280510,N_1108928700,ELEM
PAYM,CGI_FICA_XML_CT,N_2017998690,N_5311430670,ELEM
PAYM,CGI_FICA_XML_CT,N_2063378220,N_0537377000,ATOM
PAYM,CGI_FICA_XML_CT,N_2067056170,N_1496293770,ELEM
PAYM,CGI_FICA_XML_CT,N_2079331720,N_4737256200,ELEM
PAYM,CGI_FICA_XML_CT,N_2113570390,N_4970239880,ELEM
PAYM,CGI_FICA_XML_CT,N_2115526290,N_2881509460,ELEM
PAYM,CGI_FICA_XML_CT,N_2176413340,N_6289686290,ELEM
PAYM,CGI_FICA_XML_CT,N_2188082800,N_0930033550,ATOM
PAYM,CGI_FICA_XML_CT,N_2191906130,N_1695445560,ELEM
PAYM,CGI_FICA_XML_CT,N_2220831860,N_2940972580,ELEM
PAYM,CGI_FICA_XML_CT,N_2234675000,N_5571670600,ATOM
PAYM,CGI_FICA_XML_CT,N_2248669020,N_9951083030,ELEM
PAYM,CGI_FICA_XML_CT,N_2253365210,N_3852894990,ATOM
PAYM,CGI_FICA_XML_CT,N_2274178870,N_5772162000,ELEM
PAYM,CGI_FICA_XML_CT,N_2283175610,N_2716670500,ATOM
PAYM,CGI_FICA_XML_CT,N_2283619260,N_1956032470,ELEM
PAYM,CGI_FICA_XML_CT,N_2288655280,N_3076464080,ELEM
PAYM,CGI_FICA_XML_CT,N_2304324190,N_3283870270,ATOM
PAYM,CGI_FICA_XML_CT,N_2386220320,N_7968862080,ATOM
PAYM,CGI_FICA_XML_CT,N_2435150550,N_5257103220,ATOM
PAYM,CGI_FICA_XML_CT,N_2452435990,N_0014597890,ELEM
PAYM,CGI_FICA_XML_CT,N_2452681030,N_8243832180,ELEM
PAYM,CGI_FICA_XML_CT,N_2474460050,N_6565712560,ATOM
PAYM,CGI_FICA_XML_CT,N_2482361740,ROOT,ELEM
PAYM,CGI_FICA_XML_CT,N_2522869230,N_2618676200,ELEM
PAYM,CGI_FICA_XML_CT,N_2549256580,N_7725713490,ATOM
PAYM,CGI_FICA_XML_CT,N_2553108770,N_0801809080,ELEM
PAYM,CGI_FICA_XML_CT,N_2569411190,N_6300905600,ELEM
PAYM,CGI_FICA_XML_CT,N_2576356410,N_6029963550,ELEM
PAYM,CGI_FICA_XML_CT,N_2618676200,N_1362376630,ELEM
PAYM,CGI_FICA_XML_CT,N_2641995640,N_5339074990,ELEM
PAYM,CGI_FICA_XML_CT,N_2644147850,N_7034853040,ELEM
PAYM,CGI_FICA_XML_CT,N_2648034040,N_0463925470,ELEM
PAYM,CGI_FICA_XML_CT,N_2665109980,N_2945287030,ELEM
PAYM,CGI_FICA_XML_CT,N_2666785890,N_6356557360,ELEM
PAYM,CGI_FICA_XML_CT,N_2693909100,N_8148655960,ATOM
PAYM,CGI_FICA_XML_CT,N_2704317440,N_8878639520,ELEM
PAYM,CGI_FICA_XML_CT,N_2716670500,N_1709078870,ELEM
PAYM,CGI_FICA_XML_CT,N_2717833650,N_4776673040,ELEM
PAYM,CGI_FICA_XML_CT,N_2735145770,N_0966631190,ELEM
PAYM,CGI_FICA_XML_CT,N_2738900930,N_8844352040,ELEM
PAYM,CGI_FICA_XML_CT,N_2750609480,N_0337344330,ELEM
PAYM,CGI_FICA_XML_CT,N_2759115380,N_1318000610,XMAT
PAYM,CGI_FICA_XML_CT,N_2775823620,N_8148655960,ATOM
PAYM,CGI_FICA_XML_CT,N_2822395430,N_7684771740,ELEM
PAYM,CGI_FICA_XML_CT,N_2881509460,N_5311430670,ELEM
PAYM,CGI_FICA_XML_CT,N_2900776340,N_1809380240,ATOM
PAYM,CGI_FICA_XML_CT,N_2918634770,N_6246012970,ELEM
PAYM,CGI_FICA_XML_CT,N_2922122670,N_4776673040,ELEM
PAYM,CGI_FICA_XML_CT,N_2940972580,N_1956032470,ELEM
PAYM,CGI_FICA_XML_CT,N_2945287030,N_2618676200,ELEM
PAYM,CGI_FICA_XML_CT,N_2964492890,N_3439036260,ELEM
PAYM,CGI_FICA_XML_CT,N_2981810340,N_7833211730,ELEM
PAYM,CGI_FICA_XML_CT,N_3015191240,N_6565712560,ATOM
PAYM,CGI_FICA_XML_CT,N_3027562280,N_1362376630,ELEM
PAYM,CGI_FICA_XML_CT,N_3038460410,N_3439036260,ELEM
PAYM,CGI_FICA_XML_CT,N_3045103700,N_8302815910,ELEM
PAYM,CGI_FICA_XML_CT,N_3048719020,N_2945287030,ELEM
PAYM,CGI_FICA_XML_CT,N_3050275430,N_9236578350,ELEM
PAYM,CGI_FICA_XML_CT,N_3068807340,N_0014597890,ELEM
PAYM,CGI_FICA_XML_CT,N_3076464080,N_6592666930,ELEM
PAYM,CGI_FICA_XML_CT,N_3173574580,N_0463925470,ELEM
PAYM,CGI_FICA_XML_CT,N_3178644230,N_1695445560,ELEM
PAYM,CGI_FICA_XML_CT,N_3185839720,N_5624051780,ATOM
PAYM,CGI_FICA_XML_CT,N_3245569540,N_8243832180,TECH
PAYM,CGI_FICA_XML_CT,N_3261612330,N_4512476440,ELEM
PAYM,CGI_FICA_XML_CT,N_3267515440,N_8878639520,ELEM
PAYM,CGI_FICA_XML_CT,N_3274940250,N_1695445560,ELEM
PAYM,CGI_FICA_XML_CT,N_3283870270,N_5058220300,ELEM
PAYM,CGI_FICA_XML_CT,N_3305428210,N_0014597890,ELEM
PAYM,CGI_FICA_XML_CT,N_3322069390,N_3283870270,ATOM
PAYM,CGI_FICA_XML_CT,N_3329413850,N_5311430670,ELEM
PAYM,CGI_FICA_XML_CT,N_3335805390,N_2964492890,ELEM
PAYM,CGI_FICA_XML_CT,N_3342412770,N_0913118190,ELEM
PAYM,CGI_FICA_XML_CT,N_3342548950,N_9698568270,ELEM
PAYM,CGI_FICA_XML_CT,N_3345564050,N_4970239880,ELEM
PAYM,CGI_FICA_XML_CT,N_3425584600,N_2618676200,ELEM
PAYM,CGI_FICA_XML_CT,N_3439036260,N_6592666930,ELEM
PAYM,CGI_FICA_XML_CT,N_3461807470,N_5110240270,ELEM
PAYM,CGI_FICA_XML_CT,N_3475922330,N_2945287030,ELEM
PAYM,CGI_FICA_XML_CT,N_3516296960,N_1996661770,ATOM
PAYM,CGI_FICA_XML_CT,N_3557885970,N_1234655620,ELEM
PAYM,CGI_FICA_XML_CT,N_3595041230,N_6300905600,ELEM
PAYM,CGI_FICA_XML_CT,N_3606840880,N_7310985770,ATOM
PAYM,CGI_FICA_XML_CT,N_3610834180,N_0337344330,ELEM
PAYM,CGI_FICA_XML_CT,N_3612333320,N_1441339840,ELEM
PAYM,CGI_FICA_XML_CT,N_3633806540,N_4207718070,ATOM
PAYM,CGI_FICA_XML_CT,N_3635354830,N_6565712560,ATOM
PAYM,CGI_FICA_XML_CT,N_3644743450,N_1441339840,ELEM
PAYM,CGI_FICA_XML_CT,N_3653418780,N_1946242820,ATOM
PAYM,CGI_FICA_XML_CT,N_3665639130,N_5455798070,ELEM
PAYM,CGI_FICA_XML_CT,N_3685612740,N_3852894990,ATOM
PAYM,CGI_FICA_XML_CT,N_3719655210,N_2716670500,ATOM
PAYM,CGI_FICA_XML_CT,N_3732109560,N_1362376630,ELEM
PAYM,CGI_FICA_XML_CT,N_3734496210,N_1838363990,ATOM
PAYM,CGI_FICA_XML_CT,N_3736078200,N_8844352040,ELEM
PAYM,CGI_FICA_XML_CT,N_3748358010,N_4566852630,ATOM
PAYM,CGI_FICA_XML_CT,N_3759666120,N_1362376630,ELEM
PAYM,CGI_FICA_XML_CT,N_3767154450,N_7348238030,ELEM
PAYM,CGI_FICA_XML_CT,N_3767251410,N_0913118190,ELEM
PAYM,CGI_FICA_XML_CT,N_3769544890,N_7684771740,ELEM
PAYM,CGI_FICA_XML_CT,N_3773265380,N_6160044860,ELEM
PAYM,CGI_FICA_XML_CT,N_3794272050,N_7034853040,ELEM
PAYM,CGI_FICA_XML_CT,N_3796235370,N_2553108770,ATOM
PAYM,CGI_FICA_XML_CT,N_3802585250,N_0014597890,ELEM
PAYM,CGI_FICA_XML_CT,N_3803876370,N_7753135980,ELEM
PAYM,CGI_FICA_XML_CT,N_3852894990,N_1362376630,ELEM
PAYM,CGI_FICA_XML_CT,N_3883119740,N_1362376630,ELEM
PAYM,CGI_FICA_XML_CT,N_3888192400,N_2010280510,ELEM
PAYM,CGI_FICA_XML_CT,N_3895859620,N_1178582190,ELEM
PAYM,CGI_FICA_XML_CT,N_3907658430,N_2822395430,ATOM
PAYM,CGI_FICA_XML_CT,N_3942012020,N_2569411190,ATOM
PAYM,CGI_FICA_XML_CT,N_3970210130,N_0792428950,ATOM
PAYM,CGI_FICA_XML_CT,N_3970970960,N_8252982440,ELEM
PAYM,CGI_FICA_XML_CT,N_3997728370,N_3425584600,ELEM
PAYM,CGI_FICA_XML_CT,N_4005773610,N_7247202960,XMAT
PAYM,CGI_FICA_XML_CT,N_4010575690,N_5110240270,ELEM
PAYM,CGI_FICA_XML_CT,N_4046275230,N_7178408440,ELEM
PAYM,CGI_FICA_XML_CT,N_4049769190,N_1996661770,ATOM
PAYM,CGI_FICA_XML_CT,N_4065995320,N_7178408440,ELEM
PAYM,CGI_FICA_XML_CT,N_4076711250,N_0958590170,ATOM
PAYM,CGI_FICA_XML_CT,N_4087997880,N_1946242820,ATOM
PAYM,CGI_FICA_XML_CT,N_4114301090,N_2945287030,ELEM
PAYM,CGI_FICA_XML_CT,N_4133823070,N_5427618230,ATOM
PAYM,CGI_FICA_XML_CT,N_4140432640,N_3769544890,ELEM
PAYM,CGI_FICA_XML_CT,N_4144585120,N_1871356220,ATOM
PAYM,CGI_FICA_XML_CT,N_4176672670,N_4512476440,ELEM
PAYM,CGI_FICA_XML_CT,N_4204874870,N_2220831860,ELEM
PAYM,CGI_FICA_XML_CT,N_4207718070,N_4464000840,ELEM
PAYM,CGI_FICA_XML_CT,N_4231106860,N_4970239880,ELEM
PAYM,CGI_FICA_XML_CT,N_4246834870,N_4176672670,ELEM
PAYM,CGI_FICA_XML_CT,N_4249540460,N_4776673040,ELEM
PAYM,CGI_FICA_XML_CT,N_4308750040,N_5624051780,ATOM
PAYM,CGI_FICA_XML_CT,N_4309469800,N_1178582190,ELEM
PAYM,CGI_FICA_XML_CT,N_4310883210,N_4776673040,ELEM
PAYM,CGI_FICA_XML_CT,N_4353261900,N_1585628050,XMAT
PAYM,CGI_FICA_XML_CT,N_4356653820,N_8522781730,ELEM
PAYM,CGI_FICA_XML_CT,N_4403740660,N_5883055320,ELEM
PAYM,CGI_FICA_XML_CT,N_4464000840,N_6514828370,ELEM
PAYM,CGI_FICA_XML_CT,N_4493097450,N_2482361740,ELEM
PAYM,CGI_FICA_XML_CT,N_4512100040,N_5772162000,ELEM
PAYM,CGI_FICA_XML_CT,N_4512476440,N_1709078870,ELEM
PAYM,CGI_FICA_XML_CT,N_4533241780,N_5311430670,ELEM
PAYM,CGI_FICA_XML_CT,N_4551266670,N_7886135280,ATOM
PAYM,CGI_FICA_XML_CT,N_4566852630,N_2665109980,ELEM
PAYM,CGI_FICA_XML_CT,N_4589646460,N_9932015730,ELEM
PAYM,CGI_FICA_XML_CT,N_4595480600,N_5311430670,ELEM
PAYM,CGI_FICA_XML_CT,N_4621237540,N_2822395430,ATOM
PAYM,CGI_FICA_XML_CT,N_4639153200,N_9526970470,ELEM
PAYM,CGI_FICA_XML_CT,N_4640826790,N_2716670500,ATOM
PAYM,CGI_FICA_XML_CT,N_4665472130,N_2940972580,ELEM
PAYM,CGI_FICA_XML_CT,N_4675323850,N_0792428950,ATOM
PAYM,CGI_FICA_XML_CT,N_4683464910,N_7841155540,ELEM
PAYM,CGI_FICA_XML_CT,N_4698690450,N_8243832180,ELEM
PAYM,CGI_FICA_XML_CT,N_4705414690,N_3732109560,ELEM
PAYM,CGI_FICA_XML_CT,N_4712143160,N_8612319670,ELEM
PAYM,CGI_FICA_XML_CT,N_4714978070,N_8844352040,ELEM
PAYM,CGI_FICA_XML_CT,N_4722598770,N_1871356220,ATOM
PAYM,CGI_FICA_XML_CT,N_4735227990,N_9113774850,ELEM
PAYM,CGI_FICA_XML_CT,N_4737256200,N_5716627360,ELEM
PAYM,CGI_FICA_XML_CT,N_4740770550,N_2176413340,ATOM
PAYM,CGI_FICA_XML_CT,N_4742299060,N_2618676200,ELEM
PAYM,CGI_FICA_XML_CT,N_4776673040,N_7708517450,ELEM
PAYM,CGI_FICA_XML_CT,N_4789704700,N_7886135280,ATOM
PAYM,CGI_FICA_XML_CT,N_4793758500,N_2176413340,ATOM
PAYM,CGI_FICA_XML_CT,N_4794079050,N_3970970960,ATOM
PAYM,CGI_FICA_XML_CT,N_4797796880,N_7886135280,ATOM
PAYM,CGI_FICA_XML_CT,N_4802882350,N_0422480240,ATOM
PAYM,CGI_FICA_XML_CT,N_4871630660,N_4776673040,ELEM
PAYM,CGI_FICA_XML_CT,N_4878927510,N_3644743450,ELEM
PAYM,CGI_FICA_XML_CT,N_4898128170,N_4742299060,ELEM
PAYM,CGI_FICA_XML_CT,N_4914273980,N_8482121840,ATOM
PAYM,CGI_FICA_XML_CT,N_4946840480,N_3425584600,ELEM
PAYM,CGI_FICA_XML_CT,N_4958411910,N_5339074990,ELEM
PAYM,CGI_FICA_XML_CT,N_4970239880,N_4512476440,ELEM
PAYM,CGI_FICA_XML_CT,N_4974765050,N_9027577230,ELEM
PAYM,CGI_FICA_XML_CT,N_4979179710,N_4046275230,ELEM
PAYM,CGI_FICA_XML_CT,N_4979796290,N_0674659580,ELEM
PAYM,CGI_FICA_XML_CT,N_4984032920,N_1720107940,ELEM
PAYM,CGI_FICA_XML_CT,N_5011915750,N_3644743450,ELEM
PAYM,CGI_FICA_XML_CT,N_5013670920,N_7968862080,ATOM
PAYM,CGI_FICA_XML_CT,N_5045502220,N_1695445560,ELEM
PAYM,CGI_FICA_XML_CT,N_5053940740,N_8067117200,ATOM
