TREE_ID,NODE_ID,CK_EXIT_FUNC,MP_CONST,PARENT_ID,_tree_id,NODE_TYPE,TREE_TYPE,MP_SC_FLD,TECH_NAME,MP_SC_TAB,MP_EXIT_FUNC
/CGI_XML_CT_UNESCO_1          ,N_5676304150,,                                                                                                                                    ,N_5904602850,/CGI_XML_CT_UNESCO_1,XMAT,PAYM,WAERS                         ,Ccy                                               ,FPAYP                         ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5688811210,,                                                                                                                                    ,N_2795997530,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,TELF1                         ,PhneNb                                            ,FPAYH                         ,                              
/CGI_XML_CT_UNESCO_1          ,N_5713102660,,                                                                                                                                    ,N_5831535930,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-ClrSysMmbId                                      ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5720024450,,                                                                                                                                    ,N_3346275370,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,DlvrTo                                            ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_5721093950,,                                                                                                                                    ,N_5498165460,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_5721877200,,                                                                                                                                    ,N_1841606350,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,PstCd                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5738631030,,                                                                                                                                    ,N_9903102900,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5739748770,,                                                                                                                                    ,N_2375997480,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Tp                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5746361510,,                                                                                                                                    ,N_5099563850,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5749715530,,                                                                                                                                    ,N_5957500630,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,DtAndPlcOfBirth                                   ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_5752579380,,                                                                                                                                    ,N_5649723900,/CGI_XML_CT_UNESCO_1,XMAT,PAYM,                              ,xmlns:xsi                                         ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_5793586480,,                                                                                                                                    ,N_0080854690,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Issr                                              ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5831535930,,                                                                                                                                    ,N_4795854920,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,FinInstnId                                        ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_5834095640,,                                                                                                                                    ,N_8755405880,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_5875883560,,                                                                                                                                    ,N_7469163780,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,NbOfTxs                                           ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_5898097040,,                                                                                                                                    ,N_5749715530,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,PrvcOfBirth                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5900076080,,                                                                                                                                    ,N_5166812020,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,AdrLine                                           ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5904602850,,                                                                                                                                    ,N_5064979580,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,TtlTaxblBaseAmt                                   ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5941131490,,                                                                                                                                    ,N_5207120400,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-Ccy                                              ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5957500630,,                                                                                                                                    ,N_6582554760,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,PrvtId                                            ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_5958245800,,                                                                                                                                    ,N_5166812020,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Ctry                                              ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5979192610,,                                                                                                                                    ,N_0287089780,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,CdtDbtInd                                         ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5990058830,,                                                                                                                                    ,N_2089048150,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Nb                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_5997260160,,                                                                                                                                    ,N_2170156590,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6054747370,,                                                                                                                                    ,N_5163414480,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-CdtrRefInf                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6055967820,,                                                                                                                                    ,N_3346275370,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-ChqMtrtyDt                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6056467140,,                                                                                                                                    ,N_8275352230,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,LANDL                         ,Ctry                                              ,FPAYP                         ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6078887990,,                                                                                                                                    ,N_2303350700,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Prtry                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6079209990,,                                                                                                                                    ,N_6294588020,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,Dt2                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6123792920,,                                                                                                                                    ,N_6210260290,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-CtryOfRes                                        ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6139351280,,                                                                                                                                    ,N_8311560080,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,AdrLine                                           ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6152210270,,                                                                                                                                    ,N_4689323380,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6177328380,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-UltmtCdtr                                        ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6201892920,,                                                                                                                                    ,N_3842760480,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Othr                                              ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6202339700,,                                                                                                                                    ,N_8681835380,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6210260290,,                                                                                                                                    ,N_3816618790,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Dbtr                                              ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6233706030,,                                                                                                                                    ,N_6294588020,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6259365580,,                                                                                                                                    ,N_1235564610,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,WAERS                         ,DscntApldAmt                                      ,FPAYHX                        ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6263856470,,                                                                                                                                    ,N_5163414480,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Invcee                                            ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6294588020,,                                                                                                                                    ,N_0330017550,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Dtls                                              ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6296398090,,                                                                                                                                    ,N_0653427090,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,DTURG                         ,InstrPrty                                         ,FPAYHX                        ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6298847140,,                                                                                                                                    ,N_8311560080,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,SubDept                                           ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6304594040,,                                                                                                                                    ,N_8311560080,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-PstlAdr_More_Nodes_Cdtr                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6313994640,,                                                                                                                                    ,N_1160789980,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,PstCd                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6322176040,,                                                                                                                                    ,N_4328841910,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,BrnchId                                           ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6333289920,,                                                                                                                                    ,N_0552596500,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Ref                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6343498930,,                                                                                                                                    ,N_3887555070,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6373861330,,                                                                                                                                    ,N_8824498030,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,SubDept                                           ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6379988510,,                                                                                                                                    ,N_6931641140,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6394567820,,                                                                                                                                    ,N_0552596500,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Tp                                                ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6406447170,,                                                                                                                                    ,N_6582554760,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,OrgId                                             ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6413794690,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-IntrmyAgt1                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6425232200,,                                                                                                                                    ,N_3077368890,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Ref                                               ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6425987870,,                                                                                                                                    ,N_9044983380,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6443733430,,                                                                                                                                    ,N_8457622390,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,ZBRCH                         ,Id                                                ,FPAYH                         ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6458033650,,                                                                                                                                    ,N_8957263060,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,SGTXT                         ,AddtlRmtInf                                       ,FPAYP                         ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6461870330,,                                                                                                                                    ,N_7407754150,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,CertId                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6461922040,,                                                                                                                                    ,N_7978288280,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,UBSTR                         ,AdrLine                                           ,FPAYHX                        ,                              
/CGI_XML_CT_UNESCO_1          ,N_6466039970,,                                                                                                                                    ,N_5605414550,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Othr                                              ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6479664540,,                                                                                                                                    ,N_4981086760,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-Id                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6481464420,,                                                                                                                                    ,N_1235564610,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-RmtdAmt                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6492216510,,-                                                                                                                                   ,N_2689587420,/CGI_XML_CT_UNESCO_1,ATOM,PAYM,                              ,-                                                 ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6538387030,,                                                                                                                                    ,N_7887534710,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Inf                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6551638790,,                                                                                                                                    ,N_7369527230,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6569931480,,                                                                                                                                    ,N_0631440390,/CGI_XML_CT_UNESCO_1,ATOM,PAYM,TEXT                          ,PAYD2                                             ,DMEE_PAYD                     ,                              
/CGI_XML_CT_UNESCO_1          ,N_6582554760,,                                                                                                                                    ,N_3738885180,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Id                                                ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6604713370,,                                                                                                                                    ,N_8824498030,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,BLAND                         ,Ctry                                              ,FPAYP                         ,                              
/CGI_XML_CT_UNESCO_1          ,N_6620186670,,                                                                                                                                    ,N_3842760480,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Othr                                              ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6639832530,,                                                                                                                                    ,N_8770102090,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Id                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6649900160,,                                                                                                                                    ,N_7014947170,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Ref                                               ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6661521010,,                                                                                                                                    ,N_5207120400,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6668013900,,                                                                                                                                    ,N_2895255990,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6680752060,,                                                                                                                                    ,N_3861362410,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,FrToDt                                            ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6682404030,,                                                                                                                                    ,N_0808556820,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6690387510,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,RgltryRptg                                        ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6720653350,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-RgltryRptg                                       ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6727225760,,                                                                                                                                    ,N_6210260290,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6734201450,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-CdtrAgt                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6744396870,,                                                                                                                                    ,N_5163414480,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-Invcr                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6769620420,,                                                                                                                                    ,N_5383824460,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,InstrId                                           ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6776022470,,                                                                                                                                    ,N_0547606300,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6779051850,,                                                                                                                                    ,N_7978288280,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,UBISO                         ,Ctry                                              ,FPAYHX                        ,                              
/CGI_XML_CT_UNESCO_1          ,N_6843833700,,                                                                                                                                    ,N_5721093950,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6851675060,,                                                                                                                                    ,N_3842760480,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-Othr7                                            ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6852874840,,CUST                                                                                                                                ,N_5001810570,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Cd                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6852924570,,                                                                                                                                    ,N_7407754150,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,AddtlInf                                          ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6882783600,,                                                                                                                                    ,N_5752579380,/CGI_XML_CT_UNESCO_1,ATOM,PAYM,XSI                           ,Para                                              ,FPM_CGI                       ,                              
/CGI_XML_CT_UNESCO_1          ,N_6911183390,,                                                                                                                                    ,N_6294588020,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Dt                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6911918850,,                                                                                                                                    ,N_8824498030,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,REF01                         ,PstCd                                             ,FPAYP                         ,                              
/CGI_XML_CT_UNESCO_1          ,N_6931641140,,                                                                                                                                    ,N_4409502400,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Othr                                              ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_6948597560,,                                                                                                                                    ,N_2089048150,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-RltdDt                                           ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6963714000,,                                                                                                                                    ,N_3697641060,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Prtry                                             ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6968343150,,                                                                                                                                    ,N_7978288280,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,AdrLine1                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6995550560,,                                                                                                                                    ,N_4360444640,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,TEXT                          ,Ustrd                                             ,DMEE_PAYD                     ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_6995850210,,                                                                                                                                    ,N_1602061050,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,SGTXT                         ,InstrInf                                          ,FPAYP                         ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7003568530,,NOTPROVIDED                                                                                                                         ,N_0631440390,/CGI_XML_CT_UNESCO_1,ATOM,PAYM,                              ,NOTPROVIDED                                       ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7006370490,,                                                                                                                                    ,N_2375997480,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Yr                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7014947170,,                                                                                                                                    ,N_5581150580,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,CdtrRefInf                                        ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7025030710,,                                                                                                                                    ,N_3816618790,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,DbtrAgt                                           ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7044805160,,                                                                                                                                    ,N_0457922850,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,SchmeNm                                           ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7102157750,,                                                                                                                                    ,N_5392001640,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Id                                                ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7107763500,,                                                                                                                                    ,N_1591612430,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,BIC                                               ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7110423850,,                                                                                                                                    ,N_2689587420,/CGI_XML_CT_UNESCO_1,ATOM,PAYM,VALUT                         ,DD                                                ,FPAYH                         ,                              
/CGI_XML_CT_UNESCO_1          ,N_7132341240,,                                                                                                                                    ,N_3043492130,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-CtgyPurp                                         ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7139909510,,                                                                                                                                    ,N_0693479130,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,AdrLine1                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7164984980,,                                                                                                                                    ,N_1139283400,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-PmtTpInf                                         ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7241032040,,                                                                                                                                    ,N_8824498030,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,REF01                         ,StrtNm                                            ,FPAYP                         ,                              
/CGI_XML_CT_UNESCO_1          ,N_7279926340,,                                                                                                                                    ,N_5389181150,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Nm                                                ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7297798890,,                                                                                                                                    ,N_3738885180,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,CtctDtls                                          ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7300165790,,                                                                                                                                    ,N_8491121660,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-BrnchId                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7319324940,,                                                                                                                                    ,N_2652175830,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,LANDL                         ,Ctry                                              ,FPAYP                         ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7344447060,,                                                                                                                                    ,N_0831273940,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,ToDt                                              ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7368517580,,                                                                                                                                    ,N_1498466520,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,CtctDtls                                          ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7369527230,,                                                                                                                                    ,N_3829478300,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,RmtLctnPstlAdr                                    ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7386856450,,                                                                                                                                    ,N_6210260290,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,LAND1                         ,CtryOfRes                                         ,FPAYHX                        ,                              
/CGI_XML_CT_UNESCO_1          ,N_7390709130,,                                                                                                                                    ,N_0132006970,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Id                                                ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7407754150,,                                                                                                                                    ,N_5064979580,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Rcrd                                              ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7469163780,,                                                                                                                                    ,N_9874109890,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,GrpHdr                                            ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7469863800,,                                                                                                                                    ,N_1841606350,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,Ctry                                              ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7476758140,,                                                                                                                                    ,N_3816618790,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,NbOfTxs                                           ,                              ,                              
/CGI_XML_CT_UNESCO_1          ,N_7496220820,,                                                                                                                                    ,N_1160789980,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,AUST3                         ,AdrLine                                           ,FPAYHX                        ,                              
/CGI_XML_CT_UNESCO_1          ,N_7508489100,,                                                                                                                                    ,N_4981086760,/CGI_XML_CT_UNESCO_1,TECH,PAYM,                              ,-PstlAdr                                          ,                              ,FI_CGI_DMEE_EXIT_W_BADI       
/CGI_XML_CT_UNESCO_1          ,N_7522067540,,                                                                                                                                    ,N_5831535930,/CGI_XML_CT_UNESCO_1,ELEM,PAYM,                              ,ClrSysMmbId                                       ,                              ,                              
