TREE_ID,MP_CONST,NODE_TYPE,MP_SC_FLD,NODE_ID,TECH_NAME,_tree_id,PARENT_ID,TREE_TYPE,MP_SC_TAB
/SEPA_CT_UNES                 ,,ATOM,DOC1R                         ,N_2257360070,DOC1R(rest)                                       ,/SEPA_CT_UNES,N_6289915400,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ATOM,TEXT                          ,N_2378752350,REFERENCE4                                        ,/SEPA_CT_UNES,N_7493536070,PAYM,DMEE_PAYD                     
/SEPA_CT_UNES                 ,,ELEM,NAMEZ                         ,N_2411404380,Nm                                                ,/SEPA_CT_UNES,N_9481469990,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,TECH,                              ,N_2411930340,PmtRef                                            ,/SEPA_CT_UNES,N_9145273120,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,TEXT                          ,N_2470231520,PAYD3                                             ,/SEPA_CT_UNES,N_7493536070,PAYM,DMEE_PAYD                     
/SEPA_CT_UNES                 ,,ELEM,                              ,N_2590134600,EndToEndId                                        ,/SEPA_CT_UNES,N_6025412550,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,ZLISO                         ,N_2790093090,Ctry                                              ,/SEPA_CT_UNES,N_4754354180,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ELEM,BNAME                         ,N_3166789840,Nm                                                ,/SEPA_CT_UNES,N_7315391560,PAYM,FPAYP                         
/SEPA_CT_UNES                 ,,ELEM,                              ,N_3212123950,ReqdExctnDt                                       ,/SEPA_CT_UNES,N_1489713350,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,XMLNS                         ,N_3311263550,Para                                              ,/SEPA_CT_UNES,N_6389156500,PAYM,FPM_SEPA                      
/SEPA_CT_UNES                 ,T,ATOM,                              ,N_3751282570,T                                                 ,/SEPA_CT_UNES,N_0179888070,PAYM,                              
/SEPA_CT_UNES                 ,SLEV,ELEM,                              ,N_3895768940,ChrgBr                                            ,/SEPA_CT_UNES,N_1489713350,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,                              ,N_3904828830,FinInstnId                                        ,/SEPA_CT_UNES,N_7631742550,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,NAME1                         ,N_3963698540,Nm                                                ,/SEPA_CT_UNES,N_1781756050,PAYM,FPAYP                         
/SEPA_CT_UNES                 ,,ELEM,                              ,N_4457909410,InitgPty                                          ,/SEPA_CT_UNES,N_9961450310,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,DOC1R                         ,N_4604210940,DOC1R(1)                                          ,/SEPA_CT_UNES,N_6289915400,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ELEM,                              ,N_4754354180,PstlAdr                                           ,/SEPA_CT_UNES,N_4788773110,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,                              ,N_4788773110,Cdtr                                              ,/SEPA_CT_UNES,N_9145273120,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,TEXT                          ,N_4799051040,REFERENCE2                                        ,/SEPA_CT_UNES,N_7493536070,PAYM,DMEE_PAYD                     
/SEPA_CT_UNES                 ,-,ATOM,                              ,N_4864286940,-                                                 ,/SEPA_CT_UNES,N_3212123950,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,                              ,N_4880705930,Document                                          ,/SEPA_CT_UNES,ROOT        ,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,AUSFD                         ,N_4907943150,DD                                                ,/SEPA_CT_UNES,N_3212123950,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ELEM,ORT1Z                         ,N_4946758140,AdrLine                                           ,/SEPA_CT_UNES,N_9926185740,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ATOM,TIMLO                         ,N_5068303050,Time                                              ,/SEPA_CT_UNES,N_0179888070,PAYM,SYST                          
/SEPA_CT_UNES                 ,-,ATOM,                              ,N_5298508320,-                                                 ,/SEPA_CT_UNES,N_3212123950,PAYM,                              
/SEPA_CT_UNES                 ,,TECH,                              ,N_5323647340,PmtTrailer                                        ,/SEPA_CT_UNES,N_7251154690,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,RENUM                         ,N_5566338990,MsgId                                             ,/SEPA_CT_UNES,N_9961450310,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ELEM,                              ,N_5757152900,SvcLvl                                            ,/SEPA_CT_UNES,N_7192103500,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,UBWAE                         ,N_5832864770,Ccy                                               ,/SEPA_CT_UNES,N_1769383930,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ATOM,AUST1                         ,N_5958302950,AUST1                                             ,/SEPA_CT_UNES,N_1761132200,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ATOM,XSI                           ,N_6010401760,Para                                              ,/SEPA_CT_UNES,N_1348246140,PAYM,FPM_SEPA                      
/SEPA_CT_UNES                 ,,ELEM,                              ,N_6025412550,PmtId                                             ,/SEPA_CT_UNES,N_9145273120,PAYM,                              
/SEPA_CT_UNES                 ,,XMAT,SCHEMALOCATION                ,N_6048457700,xsi:schemaLocation                                ,/SEPA_CT_UNES,N_4880705930,PAYM,FPM_SEPA                      
/SEPA_CT_UNES                 ,,ELEM,ZPFST                         ,N_6054982000,AdrLine                                           ,/SEPA_CT_UNES,N_4754354180,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ELEM,                              ,N_6289915400,InstrId                                           ,/SEPA_CT_UNES,N_6025412550,PAYM,                              
/SEPA_CT_UNES                 ,NOTPROVIDED,ATOM,                              ,N_6307338780,NOTPROVIDED                                       ,/SEPA_CT_UNES,N_2590134600,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,ZPLOR                         ,N_6343458710,AdrLine                                           ,/SEPA_CT_UNES,N_4754354180,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,XMAT,                              ,N_6389156500,xmlns                                             ,/SEPA_CT_UNES,N_4880705930,PAYM,                              
/SEPA_CT_UNES                 ,urn:iso:std:iso:20022:tech:xsd:pain.001.001.03,ATOM,                              ,N_6621347550,ISO                                               ,/SEPA_CT_UNES,N_6389156500,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,DATLO                         ,N_6647036830,YYYY                                              ,/SEPA_CT_UNES,N_0179888070,PAYM,SYST                          
/SEPA_CT_UNES                 ,,ATOM,KOINH                         ,N_6785781300,KOINH                                             ,/SEPA_CT_UNES,N_9218834580,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ELEM,                              ,N_7192103500,PmtTpInf                                          ,/SEPA_CT_UNES,N_1489713350,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,                              ,N_7251154690,CstmrCdtTrfInitn                                  ,/SEPA_CT_UNES,N_4880705930,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,                              ,N_7315391560,UltmtDbtr                                         ,/SEPA_CT_UNES,N_9145273120,PAYM,                              
/SEPA_CT_UNES                 ,TRF,ELEM,                              ,N_7336576310,PmtMtd                                            ,/SEPA_CT_UNES,N_1489713350,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,TEXT                          ,N_7493536070,Ustrd                                             ,/SEPA_CT_UNES,N_0875432660,PAYM,DMEE_PAYD                     
/SEPA_CT_UNES                 ,,ELEM,UIBAN                         ,N_7551683230,IBAN                                              ,/SEPA_CT_UNES,N_1307819380,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ATOM,DOC1T                         ,N_7595589420,DOC1T                                             ,/SEPA_CT_UNES,N_6289915400,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ELEM,                              ,N_7631742550,DbtrAgt                                           ,/SEPA_CT_UNES,N_1489713350,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,DOC1R                         ,N_8000297680,DOC1R(2)                                          ,/SEPA_CT_UNES,N_6289915400,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ATOM,DOC1R                         ,N_8033474340,DOC1R(3)                                          ,/SEPA_CT_UNES,N_6289915400,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ELEM,                              ,N_8123082880,CdtrAgt                                           ,/SEPA_CT_UNES,N_9145273120,PAYM,                              
/SEPA_CT_UNES                 ,http://www.w3.org/2001/XMLSchema-instance,ATOM,                              ,N_8313338750,ISO                                               ,/SEPA_CT_UNES,N_1348246140,PAYM,                              
/SEPA_CT_UNES                 ,,XMAT,WAERS                         ,N_8516624060,Ccy                                               ,/SEPA_CT_UNES,N_0176201200,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ATOM,TEXT                          ,N_8648256460,PAYD2                                             ,/SEPA_CT_UNES,N_2590134600,PAYM,DMEE_PAYD                     
/SEPA_CT_UNES                 ,,ELEM,                              ,N_8692994050,CtrlSum                                           ,/SEPA_CT_UNES,N_1489713350,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,USWIF                         ,N_8885067030,BIC                                               ,/SEPA_CT_UNES,N_3904828830,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ELEM,                              ,N_8921987690,NbOfTxs                                           ,/SEPA_CT_UNES,N_1489713350,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,TEXT                          ,N_9051497000,REFERENCE1                                        ,/SEPA_CT_UNES,N_7493536070,PAYM,DMEE_PAYD                     
/SEPA_CT_UNES                 ,-,ATOM,                              ,N_9079232430,-                                                 ,/SEPA_CT_UNES,N_0179888070,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,ZSWIF                         ,N_9119400740,BIC                                               ,/SEPA_CT_UNES,N_1600557490,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ELEM,                              ,N_9145273120,CdtTrfTxInf                                       ,/SEPA_CT_UNES,N_1489713350,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,AUSFD                         ,N_9154022450,YYYY                                              ,/SEPA_CT_UNES,N_3212123950,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ELEM,RENUM                         ,N_9198189290,PmtInfId                                          ,/SEPA_CT_UNES,N_1489713350,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ELEM,                              ,N_9218834580,Nm                                                ,/SEPA_CT_UNES,N_4788773110,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,                              ,N_9481469990,Dbtr                                              ,/SEPA_CT_UNES,N_1489713350,PAYM,                              
/SEPA_CT_UNES                 ,,ATOM,NAMEZ                         ,N_9746682670,NAMEZ                                             ,/SEPA_CT_UNES,N_1761132200,PAYM,FPAYHX                        
/SEPA_CT_UNES                 ,,ATOM,ZNME1                         ,N_9866937420,ZNME1                                             ,/SEPA_CT_UNES,N_9218834580,PAYM,FPAYH                         
/SEPA_CT_UNES                 ,,ELEM,                              ,N_9926185740,PstlAdr                                           ,/SEPA_CT_UNES,N_9481469990,PAYM,                              
/SEPA_CT_UNES                 ,,ELEM,                              ,N_9961450310,GrpHdr                                            ,/SEPA_CT_UNES,N_7251154690,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,TECH,                              ,N_0008380520,Tax_RegRep                                        ,/CITI/XML/UNESCO/DC_V3_01,N_6140636800,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,CHQ_DLVRYMTD_CD               ,N_0018303920,Cd                                                ,/CITI/XML/UNESCO/DC_V3_01,N_7338969980,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,DATLO                         ,N_0019244370,MM                                                ,/CITI/XML/UNESCO/DC_V3_01,N_9936481660,PAYM,SYST                          
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,                              ,N_0020233900,Housenum                                          ,/CITI/XML/UNESCO/DC_V3_01,N_3511983780,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0028766120,Rcrd                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,WHT,ELEM,                              ,N_0042279290,Rsn                                               ,/CITI/XML/UNESCO/DC_V3_01,N_0428349720,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,                              ,N_0044185880,ZNME1                                             ,/CITI/XML/UNESCO/DC_V3_01,N_7583595070,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,LAND1                         ,N_0063647580,CtryOfRes                                         ,/CITI/XML/UNESCO/DC_V3_01,N_6528960200,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0081253400,IntrmyAgt1Acct                                    ,/CITI/XML/UNESCO/DC_V3_01,N_6140636800,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0106851140,FrToDt                                            ,/CITI/XML/UNESCO/DC_V3_01,N_5206936540,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,LALA20                        ,N_0122616910,AddtlInf                                          ,/CITI/XML/UNESCO/DC_V3_01,N_5541821410,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0135184830,FrDt                                              ,/CITI/XML/UNESCO/DC_V3_01,N_0913509980,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,AUSFD                         ,N_0183508170,MM                                                ,/CITI/XML/UNESCO/DC_V3_01,N_7464703350,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,LALA04                        ,N_0199403110,AddtlInf                                          ,/CITI/XML/UNESCO/DC_V3_01,N_4426683110,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,TXID,ELEM,                              ,N_0243485950,Cd                                                ,/CITI/XML/UNESCO/DC_V3_01,N_7259479710,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0249673900,PstCd                                             ,/CITI/XML/UNESCO/DC_V3_01,N_2368849090,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,INSTEXT2                      ,N_0278624600,INSTEXT                                           ,/CITI/XML/UNESCO/DC_V3_01,N_2371588520,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0280208270,FinInstnId                                        ,/CITI/XML/UNESCO/DC_V3_01,N_1020032620,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,-,ATOM,                              ,N_0283369560,-                                                 ,/CITI/XML/UNESCO/DC_V3_01,N_7464703350,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0293335810,Tp                                                ,/CITI/XML/UNESCO/DC_V3_01,N_9277578250,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,LALA07                        ,N_0296857560,AddtlInf                                          ,/CITI/XML/UNESCO/DC_V3_01,N_0825400770,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,INSCODE1                      ,N_0363628200,Cd                                                ,/CITI/XML/UNESCO/DC_V3_01,N_3320312680,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,LCLINSTRM_CD                  ,N_0374883190,Cd                                                ,/CITI/XML/UNESCO/DC_V3_01,N_2285261360,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0396318870,RgltryRptg                                        ,/CITI/XML/UNESCO/DC_V3_01,N_6140636800,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,ZPST2                         ,N_0410161000,POBoxPc                                           ,/CITI/XML/UNESCO/DC_V3_01,N_4122233110,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0428349720,AdjstmntAmtAndRsn                                 ,/CITI/XML/UNESCO/DC_V3_01,N_8165899330,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,UBRCH                         ,N_0440681880,SAPID                                             ,/CITI/XML/UNESCO/DC_V3_01,N_6519881200,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0458938630,Rcrd                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0470322080,SvcLvl                                            ,/CITI/XML/UNESCO/DC_V3_01,N_9956883140,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0475584250,Prtry                                             ,/CITI/XML/UNESCO/DC_V3_01,N_5209031690,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0476049030,Rcrd                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,DOC1R                         ,N_0481054240,EndToEndId                                        ,/CITI/XML/UNESCO/DC_V3_01,N_3937197650,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0481949400,Issr                                              ,/CITI/XML/UNESCO/DC_V3_01,N_0995782040,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,TECH,                              ,N_0484322750,Issr                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8438358070,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,BNKL1                         ,N_0494490160,Id                                                ,/CITI/XML/UNESCO/DC_V3_01,N_6090258610,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,DOC1T                         ,N_0508135240,DOC1T                                             ,/CITI/XML/UNESCO/DC_V3_01,N_6218191540,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,ZTEL1                         ,N_0508718210,PhneNb                                            ,/CITI/XML/UNESCO/DC_V3_01,N_5055793890,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0514222240,FinInstnId                                        ,/CITI/XML/UNESCO/DC_V3_01,N_9682330350,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0527579590,PrvcOfBirth                                       ,/CITI/XML/UNESCO/DC_V3_01,N_3892358920,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,-,ATOM,                              ,N_0536686690,-                                                 ,/CITI/XML/UNESCO/DC_V3_01,N_3514360630,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,DATLO                         ,N_0637692730,DD                                                ,/CITI/XML/UNESCO/DC_V3_01,N_9980466550,PAYM,SYST                          
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,RWBTR                         ,N_0641491380,InstdAmt                                          ,/CITI/XML/UNESCO/DC_V3_01,N_4902314110,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,ZBORT                         ,N_0693583510,TwnNm                                             ,/CITI/XML/UNESCO/DC_V3_01,N_5135503450,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,LALC02                        ,N_0697713170,Ustrd                                             ,/CITI/XML/UNESCO/DC_V3_01,N_9054091070,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0713295400,TaxAmt                                            ,/CITI/XML/UNESCO/DC_V3_01,N_4306264090,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,UIBAN                         ,N_0746062530,IBAN                                              ,/CITI/XML/UNESCO/DC_V3_01,N_7724264820,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0754219950,Othr                                              ,/CITI/XML/UNESCO/DC_V3_01,N_7724264820,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,ZFAX1                         ,N_0803423630,FaxNb                                             ,/CITI/XML/UNESCO/DC_V3_01,N_5055793890,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0825400770,Rcrd                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0826116080,CtrlSum                                           ,/CITI/XML/UNESCO/DC_V3_01,N_2316304460,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,BLAND                         ,N_0847208920,CtryOfRes                                         ,/CITI/XML/UNESCO/DC_V3_01,N_3779702190,PAYM,FPAYP                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0853762450,UltmtDbtr                                         ,/CITI/XML/UNESCO/DC_V3_01,N_9996937180,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0858189020,Cd                                                ,/CITI/XML/UNESCO/DC_V3_01,N_3627217200,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0898452660,ClrSysMmbId                                       ,/CITI/XML/UNESCO/DC_V3_01,N_8829928510,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0913509980,FrToDt                                            ,/CITI/XML/UNESCO/DC_V3_01,N_8571226020,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0926307140,Rcrd                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,AGNT1BANKA                    ,N_0936807060,Nm                                                ,/CITI/XML/UNESCO/DC_V3_01,N_8829928510,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0956048250,CdtrRefInf                                        ,/CITI/XML/UNESCO/DC_V3_01,N_9382465020,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0956892600,Ctry                                              ,/CITI/XML/UNESCO/DC_V3_01,N_5135503450,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0962450670,PrvtId                                            ,/CITI/XML/UNESCO/DC_V3_01,N_8185777270,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,DOC1R                         ,N_0982435980,Paymentdoc                                        ,/CITI/XML/UNESCO/DC_V3_01,N_5821288960,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0984892090,TaxAmt                                            ,/CITI/XML/UNESCO/DC_V3_01,N_1453643420,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0995782040,OrgId                                             ,/CITI/XML/UNESCO/DC_V3_01,N_8185777270,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,DOC2R                         ,N_0996466440,Ref                                               ,/CITI/XML/UNESCO/DC_V3_01,N_0956048250,PAYM,FPAYP                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_0996765750,PmtId                                             ,/CITI/XML/UNESCO/DC_V3_01,N_6140636800,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1020032620,CdtrAgt                                           ,/CITI/XML/UNESCO/DC_V3_01,N_6140636800,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,DOC1T                         ,N_1023498950,DOC1T                                             ,/CITI/XML/UNESCO/DC_V3_01,N_3331615040,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1035695340,Id                                                ,/CITI/XML/UNESCO/DC_V3_01,N_6482534230,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,AUSFD                         ,N_1054869100,DD                                                ,/CITI/XML/UNESCO/DC_V3_01,N_7464703350,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,VAT_AMT                       ,N_1061862380,TtlAmt                                            ,/CITI/XML/UNESCO/DC_V3_01,N_0713295400,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,                              ,N_1127085130,POBoxCity                                         ,/CITI/XML/UNESCO/DC_V3_01,N_3708282600,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,CDTR_ACCT_ID                  ,N_1157534260,Id                                                ,/CITI/XML/UNESCO/DC_V3_01,N_5629362090,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1188387610,FrDt                                              ,/CITI/XML/UNESCO/DC_V3_01,N_0106851140,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1193763410,Othr                                              ,/CITI/XML/UNESCO/DC_V3_01,N_7300816220,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1206804080,Rcrd                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1213790270,EmailAdr                                          ,/CITI/XML/UNESCO/DC_V3_01,N_5055793890,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,ZORT1                         ,N_1250699120,City_HR                                           ,/CITI/XML/UNESCO/DC_V3_01,N_3747128920,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,TXID,ELEM,                              ,N_1258951000,Cd                                                ,/CITI/XML/UNESCO/DC_V3_01,N_9771790310,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1382402190,Rcrd                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,LALA05                        ,N_1396478900,AddtlInf                                          ,/CITI/XML/UNESCO/DC_V3_01,N_0926307140,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,RMTLOCADDR                    ,N_1407190550,RmtLctnElctrncAdr                                 ,/CITI/XML/UNESCO/DC_V3_01,N_4579473430,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1427154650,Prtry                                             ,/CITI/XML/UNESCO/DC_V3_01,N_8830593800,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,-,ATOM,                              ,N_1442077310,-                                                 ,/CITI/XML/UNESCO/DC_V3_01,N_3514360630,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,WQSTE                         ,N_1445731700,TaxAmt                                            ,/CITI/XML/UNESCO/DC_V3_01,N_8165899330,PAYM,FPAYP                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1453643420,Rcrd                                              ,/CITI/XML/UNESCO/DC_V3_01,N_8573175080,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,ZNME4                         ,N_1468206190,AdrLine                                           ,/CITI/XML/UNESCO/DC_V3_01,N_2368849090,PAYM,FPAYH                         
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,STCD2                         ,N_1471333020,Id                                                ,/CITI/XML/UNESCO/DC_V3_01,N_1193763410,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,CHQ_PRTLCTN                   ,N_1482622120,PrtLctn                                           ,/CITI/XML/UNESCO/DC_V3_01,N_8629954100,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1496761000,PstlAdr                                           ,/CITI/XML/UNESCO/DC_V3_01,N_3576433990,PAYM,                              
/CITI/XML/UNESCO/DC_V3_01     ,,ATOM,INSINFO3                      ,N_1518626230,INSINFO                                           ,/CITI/XML/UNESCO/DC_V3_01,N_2987560110,PAYM,FPAYHX                        
/CITI/XML/UNESCO/DC_V3_01     ,,ELEM,                              ,N_1531351640,PstlAdr                                           ,/CITI/XML/UNESCO/DC_V3_01,N_6528960200,PAYM,                              
