fund,fund_type,link_type,wbs_objnr,wbs_posid,wbs_post1,n_commit_lines,ps_commit_open_2026,ps_budget_2026,ps_actual_2026,ps_pool_remaining,fm_revenue_2026,fm_consumed_2026,fm_pool_remaining,isbd_flag,state,commit_exceeds_fm,pre_flight_verdict
424GLO4142,104,HARD,PR00056928,424GLO4142.2.2.4.4,"Support for artistic creation, the resum",19,0.00,42300.00,42300.00,0.00,-3358485.95,-163013.41,-3521499.36,YES,FM_ONLY_EXHAUSTED,NO,PASS
424GLO4142,104,HARD,PR00057682,424GLO4142.2.1.4.6,2.1.4.6 Viet Nam – Central Region,2,0.00,3989.29,3988.59,0.70,-3358485.95,-163013.41,-3521499.36,YES,FM_ONLY_EXHAUSTED,NO,PASS
424GLO4142,104,HARD,PR00058058,424GLO4142.2.3.3.3,2.3.3.3 Sri Lanka,2,0.00,14075.57,14075.57,0.00,-3358485.95,-163013.41,-3521499.36,YES,FM_ONLY_EXHAUSTED,NO,PASS
495GLO1043,104,HARD,PR00048679,495GLO1043.2,ASPnet,85,70277.95,157331.07,62263.00,24790.12,-3303295.32,-203523.85,-3506819.17,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1043,104,HARD,PR00048678,495GLO1043.1.2,ESDGreening (Sida),12,21923.84,32176.28,8008.97,2243.47,-3303295.32,-203523.85,-3506819.17,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1043,104,HARD,PR00053794,495GLO1043.3.3,ROK Contribution to GCED,53,18395.69,80462.70,52887.51,9179.50,-3303295.32,-203523.85,-3506819.17,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1043,104,HARD,PR00048677,495GLO1043.1.1,ESD Greening (Norway),15,17800.00,48582.59,12761.85,18020.74,-3303295.32,-203523.85,-3506819.17,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1043,104,HARD,PR00051954,495GLO1043.1.3,ESD Greening  Nordic24,41,12663.63,97350.07,41941.95,42744.49,-3303295.32,-203523.85,-3506819.17,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1043,104,HARD,PR00048681,495GLO1043.3.1,2023 Recommendation,12,3368.30,7190.27,3787.92,34.05,-3303295.32,-203523.85,-3506819.17,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1043,104,HARD,PR00048682,495GLO1043.4,Dakar,2,0.00,2328.63,2137.88,190.75,-3303295.32,-203523.85,-3506819.17,YES,FM_ONLY_EXHAUSTED,NO,PASS
495GLO1043,104,HARD,PR00051955,495GLO1043.3.2,Education for Peace,92,0.00,91233.26,11517.20,79716.06,-3303295.32,-203523.85,-3506819.17,YES,FM_ONLY_EXHAUSTED,NO,PASS
408FOE5042,104,HARD,PR00048859,408FOE5042.4.2.2,RoL Judiciary,10,7320.00,17240.00,9920.00,0.00,-2870305.39,-273329.86,-3143635.25,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1047,104,HARD,PR00049257,495GLO1047.3,SDG4 Coordination,85,39647.34,106028.58,63206.72,3174.52,-2965506.37,-87841.49,-3053347.86,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1047,104,HARD,PR00049256,495GLO1047.2,GPE Reserve,30,6016.12,40896.78,33393.19,1487.47,-2965506.37,-87841.49,-3053347.86,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
495GLO1047,104,HARD,PR00049255,495GLO1047.1,ED/SPM coordination,84,0.00,0.00,-151.76,151.76,-2965506.37,-87841.49,-3053347.86,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046544,503RAF1003.6.2.1,Staff salaries,214,607144.15,1647780.00,372218.96,668416.89,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046539,503RAF1003.6.1.1.2,ESA PAC implementation support,160,593891.95,1049856.57,395771.39,60193.23,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046538,503RAF1003.6.1.1.1,ESA Focus country level implementation s,114,423653.05,913470.53,306976.59,182840.89,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046541,503RAF1003.6.1.2.1,WCA Focus country level implementation s,84,345971.87,604391.43,191442.08,66977.48,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046542,503RAF1003.6.1.2.2,WCA PAC implementation support,84,182175.52,304883.00,95416.82,27290.66,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046551,503RAF1003.6.3.2,Monitoring and evaluation,9,112739.91,157761.90,,45021.99,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046459,503RAF1003.3.2.1,WCA Regional Activities,9,76464.95,174673.30,61479.19,36729.16,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046377,503RAF1003.1.1.1,ESA Regional Activities,13,53107.22,94533.82,19947.41,21479.19,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046409,503RAF1003.2.1.1,ESA Regional Activities,9,49134.19,96139.10,11320.00,35684.91,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046491,503RAF1003.4.2.1,WCA Regional Activities,3,34000.00,42778.53,6675.48,2103.05,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046505,503RAF1003.5.1.1,ESA Regional Activities,12,33341.35,77909.45,-28.44,44596.54,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046422,503RAF1003.2.1.14,Malawi,1,30041.72,30041.72,,0.00,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046438,503RAF1003.2.2.12,Nigeria,14,29692.02,55812.05,26058.61,61.42,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046473,503RAF1003.4.1.1,ESA Regional Activities,4,24163.05,112003.76,511.17,87329.54,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046502,503RAF1003.4.2.12,Nigeria,12,18461.27,56319.83,15542.01,22316.55,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046523,503RAF1003.5.2.1,WCA Regional Activities,1,17398.02,20924.57,,3526.55,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046501,503RAF1003.4.2.11,Ghana,14,16988.61,24860.54,7774.40,97.53,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046389,503RAF1003.1.1.13,Eswatini,1,16777.27,24199.84,914.55,6508.02,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046450,503RAF1003.3.1.10,South Africa,4,15903.56,27509.70,11534.86,71.28,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046453,503RAF1003.3.1.13,Eswatini,6,14946.38,38702.10,3910.35,19845.37,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046470,503RAF1003.3.2.12,Nigeria,5,14630.50,33570.05,16466.21,2473.34,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046515,503RAF1003.5.1.11,South Sudan,1,13036.35,13036.35,,0.00,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046390,503RAF1003.1.1.14,Malawi,2,12891.41,17496.73,156.61,4448.71,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046395,503RAF1003.1.2.1,WCA Regional Activities,9,12530.00,85844.09,70206.97,3107.12,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046437,503RAF1003.2.2.11,Ghana,12,12115.36,37789.90,25125.78,548.76,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046464,503RAF1003.3.2.6,DRC,1,10400.00,10462.48,,62.48,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046548,503RAF1003.6.2.6,Communication,9,10217.13,24903.27,10022.21,4663.93,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046416,503RAF1003.2.1.8,Namibia,5,10000.00,20058.48,7732.40,2326.08,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046406,503RAF1003.1.2.12,Nigeria,11,9840.85,38663.22,5808.64,23013.73,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046546,503RAF1003.6.2.3,Office rental,18,9700.06,121160.00,111116.01,343.93,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046421,503RAF1003.2.1.13,Eswatini,3,9430.12,58582.32,2588.53,46563.67,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046384,503RAF1003.1.1.8,Namibia,1,9059.44,14152.71,,5093.27,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046518,503RAF1003.5.1.14,Malawi,1,8933.41,15405.24,,6471.83,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046483,503RAF1003.4.1.11,South Sudan,2,8547.10,8547.10,,0.00,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046412,503RAF1003.2.1.4,Kenya,4,8307.71,22218.75,13251.62,659.42,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046488,503RAF1003.4.1.16,Zambia,6,7736.49,30638.18,22901.69,0.00,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046423,503RAF1003.2.1.15,Tanzania,6,7438.56,36030.57,6821.22,21770.79,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046462,503RAF1003.3.2.4,Congo,4,7190.00,10144.28,2183.02,771.26,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046387,503RAF1003.1.1.11,South Sudan,3,7004.77,9852.17,2831.63,15.77,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046420,503RAF1003.2.1.12,Uganda,3,6979.47,31326.20,7230.26,17116.47,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046520,503RAF1003.5.1.16,Zambia,2,6780.63,21492.25,1022.01,13689.61,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046476,503RAF1003.4.1.4,Kenya,1,6718.05,9475.70,,2757.65,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046484,503RAF1003.4.1.12,Uganda,7,6542.16,8473.90,221.90,1709.84,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046485,503RAF1003.4.1.13,Eswatini,8,5772.11,46143.81,14421.53,25950.17,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046469,503RAF1003.3.2.11,Ghana,8,5055.63,21313.84,6464.88,9793.33,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046401,503RAF1003.1.2.7,Gabon,5,4974.65,10008.78,4323.40,710.73,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046399,503RAF1003.1.2.5,Côte d’Ivoire,9,4958.57,24748.29,18297.30,1492.42,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046398,503RAF1003.1.2.4,Congo,30,4791.94,7500.55,2827.08,-118.47,-2702.05,-2606837.91,-2609539.96,YES,BOTH_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046452,503RAF1003.3.1.12,Uganda,3,4539.59,26662.62,20492.86,1630.17,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046429,503RAF1003.2.2.3,Cameroon,3,4535.96,7047.61,2510.86,0.79,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046489,503RAF1003.4.1.17,Zimbabwe,4,3891.69,25000.44,11102.50,10006.25,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046432,503RAF1003.2.2.6,DRC,2,3709.00,15206.29,200.00,11297.29,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046534,503RAF1003.5.2.12,Nigeria,12,3670.78,23012.37,11059.44,8282.15,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046494,503RAF1003.4.2.4,Congo,2,3651.00,6314.10,1265.22,1397.88,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046397,503RAF1003.1.2.3,Cameroon,3,3406.97,7085.77,3678.38,0.42,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046533,503RAF1003.5.2.11,Ghana,7,3177.93,6431.21,2810.03,443.25,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046430,503RAF1003.2.2.4,Congo,4,3082.73,8265.41,3078.02,2104.66,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046487,503RAF1003.4.1.15,Tanzania,15,3040.60,45222.83,439.78,41742.45,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046547,503RAF1003.6.2.4,Regional level backstopping and running,18,3017.16,21401.60,12836.74,5547.70,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046456,503RAF1003.3.1.16,Zambia,3,2835.39,34075.36,28742.33,2497.64,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046496,503RAF1003.4.2.6,DRC,10,2650.00,9369.12,1500.45,5218.67,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046455,503RAF1003.3.1.15,Tanzania,2,2418.31,57738.75,6660.06,48660.38,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046526,503RAF1003.5.2.4,Congo,5,2399.83,4035.26,224.90,1410.53,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046446,503RAF1003.3.1.6,Madagascar,10,2180.30,13382.64,6977.96,4224.38,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046392,503RAF1003.1.1.16,Zambia,3,1761.99,12238.43,860.00,9616.44,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046380,503RAF1003.1.1.4,Kenya,4,1654.45,7770.29,1170.10,4945.74,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046436,503RAF1003.2.2.10,Senegal,4,1634.68,12734.80,8898.71,2201.41,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046525,503RAF1003.5.2.3,Cameroon,4,1489.98,10066.63,8576.54,0.11,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046454,503RAF1003.3.1.14,Malawi,3,1450.81,19866.87,18375.53,40.53,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046405,503RAF1003.1.2.11,Ghana,3,1374.34,25444.16,22969.45,1100.37,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046400,503RAF1003.1.2.6,DRC,2,1352.00,4008.44,282.00,2374.44,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046516,503RAF1003.5.1.12,Uganda,2,1249.88,14045.86,1196.12,11599.86,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046404,503RAF1003.1.2.10,Senegal,1,1013.68,7478.54,,6464.86,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046393,503RAF1003.1.1.17,Zimbabwe,6,912.80,21651.40,20738.50,0.10,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046425,503RAF1003.2.1.17,Zimbabwe,5,912.80,45000.60,34618.16,9469.64,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046463,503RAF1003.3.2.5,Côte d’Ivoire,4,835.40,7441.97,6480.71,125.86,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046529,503RAF1003.5.2.7,Gabon,3,509.83,4196.22,999.91,2686.48,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046388,503RAF1003.1.1.12,Uganda,2,323.85,20861.99,4836.29,15701.85,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046396,503RAF1003.1.2.2,Burkina Faso,4,319.88,6997.12,3818.96,2858.28,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046461,503RAF1003.3.2.3,Cameroon,6,236.57,7631.45,6988.69,406.19,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046414,503RAF1003.2.1.6,Madagascar,2,222.15,12147.38,176.29,11748.94,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046532,503RAF1003.5.2.10,Senegal,2,128.09,9988.18,7548.51,2311.58,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046493,503RAF1003.4.2.3,Cameroon,4,50.50,5809.72,5542.52,216.70,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046510,503RAF1003.5.1.6,Madagascar,3,35.13,10480.69,3218.43,7227.13,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PRE_FLIGHT_BLOCK_HARD
503RAF1003,105,HARD,PR00046379,503RAF1003.1.1.3,Ethiopia,2,0.00,6533.35,5323.61,1209.74,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046381,503RAF1003.1.1.5,Lesotho,1,0.00,13802.66,154.10,13648.56,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046382,503RAF1003.1.1.6,Madagascar,2,0.00,16530.91,2142.37,14388.54,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046385,503RAF1003.1.1.9,Rwanda,1,0.00,4435.04,4235.54,199.50,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046386,503RAF1003.1.1.10,South Africa,1,0.00,6175.89,,6175.89,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046391,503RAF1003.1.1.15,Tanzania,3,0.00,51605.63,11838.77,39766.86,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046410,503RAF1003.2.1.2,Botswana,1,0.00,6143.91,,6143.91,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046415,503RAF1003.2.1.7,Mozambique,1,0.00,28300.69,5860.25,22440.44,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046417,503RAF1003.2.1.9,Rwanda,3,0.00,3561.73,3482.38,79.35,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046418,503RAF1003.2.1.10,South Africa,2,0.00,3476.50,1865.87,1610.63,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046424,503RAF1003.2.1.16,Zambia,7,0.00,33048.19,5929.17,27119.02,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046427,503RAF1003.2.2.1,WCA Regional Activities,2,0.00,45901.35,9458.42,36442.93,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046431,503RAF1003.2.2.5,Côte d’Ivoire,1,0.00,6339.32,2938.83,3400.49,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046433,503RAF1003.2.2.7,Gabon,8,0.00,8001.01,7642.47,358.54,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046434,503RAF1003.2.2.8,Mali,2,0.00,10880.27,10711.08,169.19,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
503RAF1003,105,HARD,PR00046441,503RAF1003.3.1.1,ESA Regional Activities,1,0.00,112634.75,-364.75,112999.50,-2702.05,-2606837.91,-2609539.96,YES,FM_ONLY_EXHAUSTED,NO,PASS
