fund,fund_type,fund_desc,wbs_objnr,wbs_posid,wbs_post1,link_tier,ps_pool_2026,fm_pool_2026_min,fm_blocking_bucket,state,deficit_severity_rank,postings_count_2024_26,wbs_fund_count
235CMR3003,108,,PR00046604,235CMR3003.4.7,7. Frais généraux de fonctionnement et a,HARD,0.12,-15945.2,YAO/13,FM-EXHAUSTED,746,6,1
235CMR3003,108,,PR00046607,235CMR3003.5.2,"2. Fournitures, produits de base, matéri",HARD,2448.35,-15945.2,YAO/13,FM-EXHAUSTED,747,9,1
235CMR3003,108,,PR00046609,235CMR3003.5.4,4. Services contractuels,HARD,591.35,-15945.2,YAO/13,FM-EXHAUSTED,748,10,1
235CMR3003,108,,PR00046610,235CMR3003.5.5,5. Frais de déplacement,HARD,27.25,-15945.2,YAO/13,FM-EXHAUSTED,749,12,1
235CMR3003,108,,PR00046611,235CMR3003.5.6,6. Transferts et subventions aux homolog,HARD,4058.84,390.85,YAO/30,ALIGNED,8819,20,1
235CMR3003,108,,PR00046612,235CMR3003.5.7,7. Frais généraux de fonctionnement et a,HARD,1620.0,-15945.2,YAO/13,FM-EXHAUSTED,750,5,1
235CMR3003,108,,PR00046615,235CMR3003.6.2,"2. Fournitures, produits de base, matéri",HARD,717.84,58491.89,YAO/20,ALIGNED,9171,11,1
235CMR3003,108,,PR00046616,235CMR3003.6.3,"3. Équipement, véhicules et mobilier (co",HARD,120.93,-15945.2,YAO/13,FM-EXHAUSTED,751,10,1
235CMR3003,108,,PR00046617,235CMR3003.6.4,4. Services contractuels,HARD,295.51,-15945.2,YAO/13,FM-EXHAUSTED,752,20,1
235CMR3003,108,,PR00046618,235CMR3003.6.5,5. Frais de déplacement,HARD,902.63,-15945.2,YAO/13,FM-EXHAUSTED,753,18,1
235CMR3003,108,,PR00046619,235CMR3003.6.6,6. Transferts et subventions aux homolog,HARD,0.0,-15945.2,YAO/13,BOTH-EXHAUSTED,754,14,1
235CMR3003,108,,PR00046620,235CMR3003.6.7,7. Frais généraux de fonctionnement et a,HARD,1436.11,-15945.2,YAO/13,FM-EXHAUSTED,755,5,1
235CMR3003,108,,PR00046622,235CMR3003.7.1,1. Personnel et autres employés,HARD,54.4,-15945.2,YAO/13,FM-EXHAUSTED,756,125,1
235CMR3003,108,,PR00046623,235CMR3003.7.2,"2. Fournitures, produits de base, matéri",HARD,0.0,-15945.2,YAO/13,BOTH-EXHAUSTED,757,2,1
235CMR3003,108,,PR00046625,235CMR3003.7.4,4. Services contractuels,HARD,0.0,-15945.2,YAO/13,BOTH-EXHAUSTED,758,12,1
235CMR3003,108,,PR00046626,235CMR3003.7.5,5. Frais de déplacement,HARD,0.0,-15945.2,YAO/13,BOTH-EXHAUSTED,759,25,1
235CMR3003,108,,PR00046628,235CMR3003.7.7,7. Frais généraux de fonctionnement et a,HARD,107.7,-15945.2,YAO/13,FM-EXHAUSTED,760,5,1
235CMR4000,108,,PR00043938,235CMR4000,Renforcement du rôle des jeunes dans la,HARD,996.73,0.0,,FM-EXHAUSTED,2813,1,1
235CMR4000,108,,PR00044594,235CMR4000.1.1,1. Personnel et autres employés,HARD,37.77,0.0,,FM-EXHAUSTED,2814,8,1
235CMR4000,108,,PR00044597,235CMR4000.1.4,4. Services contractuels,HARD,0.41,0.0,,FM-EXHAUSTED,2815,63,1
235CMR4000,108,,PR00044598,235CMR4000.1.5,5. Frais de déplacement,HARD,0.0,0.0,,BOTH-EXHAUSTED,2816,25,1
235CMR4000,108,,PR00044599,235CMR4000.1.6,6. Transferts et subventions aux homolog,HARD,5.18,0.0,,FM-EXHAUSTED,2817,13,1
235CMR4000,108,,PR00044600,235CMR4000.1.7,7. Frais généraux de fonctionnement et a,HARD,0.1,0.0,,FM-EXHAUSTED,2818,10,1
235CMR4000,108,,PR00044605,235CMR4000.2.4,4. Services contractuels,HARD,207.58,0.0,,FM-EXHAUSTED,2819,7,1
235CMR4000,108,,PR00044606,235CMR4000.2.4.1,Services contractuels utilisation des ar,HARD,2.26,0.0,,FM-EXHAUSTED,2820,65,1
235CMR4000,108,,PR00044607,235CMR4000.2.4.2,Service contractuels  appui CNBMP,HARD,8.73,0.0,,FM-EXHAUSTED,2821,19,1
235CMR4000,108,,PR00044608,235CMR4000.2.5,5. Frais de déplacement,HARD,385.97,0.0,,FM-EXHAUSTED,2822,35,1
235CMR4000,108,,PR00044609,235CMR4000.2.5.1,Frais de Déplacement utilisation des art,HARD,0.78,0.0,,FM-EXHAUSTED,2823,31,1
235CMR4000,108,,PR00044610,235CMR4000.2.5.2,Frais de Déplacement appui à la CNBMP,HARD,82.66,0.0,,FM-EXHAUSTED,2824,4,1
235CMR4000,108,,PR00044611,235CMR4000.2.6,6. Transferts et subventions aux homolog,HARD,15.19,0.0,,FM-EXHAUSTED,2825,6,1
235CMR4000,108,,PR00044612,235CMR4000.2.6.1,Transferts et subventions aux homologues,HARD,15.07,0.0,,FM-EXHAUSTED,2826,28,1
235CMR4000,108,,PR00044613,235CMR4000.2.7,7. Frais généraux de fonctionnement et a,HARD,7.29,0.0,,FM-EXHAUSTED,2827,3,1
235CMR4000,108,,PR00044614,235CMR4000.2.7.1,Frais généraux de fonctionnement et autr,HARD,0.0,0.0,,BOTH-EXHAUSTED,2828,1,1
235CMR4000,108,,PR00044615,235CMR4000.2.7.2,Frais généraux de fonctionnement et autr,HARD,0.0,0.0,,BOTH-EXHAUSTED,2829,2,1
235CMR4000,108,,PR00044617,235CMR4000.3.1,1. Personnel et autres employés,HARD,0.0,0.0,,BOTH-EXHAUSTED,2830,3,1
235CMR4000,108,,PR00044619,235CMR4000.3.3,"3. Équipement, véhicules et mobilier (co",HARD,21.21,0.0,,FM-EXHAUSTED,2831,40,1
235CMR4000,108,,PR00044620,235CMR4000.3.4,4. Services contractuels,HARD,17.33,0.0,,FM-EXHAUSTED,2832,47,1
235CMR4000,108,,PR00044621,235CMR4000.3.5,5. Frais de déplacement,HARD,0.22,0.0,,FM-EXHAUSTED,2833,48,1
235CMR4000,108,,PR00044622,235CMR4000.3.6,6. Transferts et subventions aux homolog,HARD,17.39,0.0,,FM-EXHAUSTED,2834,4,1
235CMR4000,108,,PR00044623,235CMR4000.3.7,7. Frais généraux de fonctionnement et a,HARD,0.0,0.0,,BOTH-EXHAUSTED,2835,13,1
235CMR4000,108,,PR00044628,235CMR4000.4.4,4. Services contractuels,HARD,19.09,0.0,,FM-EXHAUSTED,2836,29,1
235CMR4000,108,,PR00044629,235CMR4000.4.5,5. Frais de déplacement,HARD,8.5,0.0,,FM-EXHAUSTED,2837,59,1
235CMR4000,108,,PR00044630,235CMR4000.4.6,6. Transferts et subventions aux homolog,HARD,0.16,0.0,,FM-EXHAUSTED,2838,2,1
235CMR4000,108,,PR00044631,235CMR4000.4.7,7. Frais généraux de fonctionnement et a,HARD,0.04,0.0,,FM-EXHAUSTED,2839,21,1
235CMR4000,108,,PR00044636,235CMR4000.5.4,4. Services contractuels,HARD,19.75,0.0,,FM-EXHAUSTED,2840,4,1
235CMR4000,108,,PR00044637,235CMR4000.5.4.1,Services contractuels Formation soutien,HARD,0.16,0.0,,FM-EXHAUSTED,2841,8,1
235CMR4000,108,,PR00044638,235CMR4000.5.4.2,Services contractuels PCCP,HARD,5.89,0.0,,FM-EXHAUSTED,2842,15,1
235CMR4000,108,,PR00044639,235CMR4000.5.4.3,Services contractuels EMI,HARD,0.8,0.0,,FM-EXHAUSTED,2843,35,1
235CMR4000,108,,PR00044640,235CMR4000.5.5,5. Frais de déplacement,HARD,137.42,0.0,,FM-EXHAUSTED,2844,7,1
235CMR4000,108,,PR00044641,235CMR4000.5.5.1,Frais de déplacemenents Formation soutie,HARD,0.0,0.0,,BOTH-EXHAUSTED,2845,15,1
235CMR4000,108,,PR00044642,235CMR4000.5.5.2,Frais de déplacemenents PCCP,HARD,0.82,0.0,,FM-EXHAUSTED,2846,2,1
235CMR4000,108,,PR00044643,235CMR4000.5.5.3,Frais de déplacemenents EMI,HARD,38.55,0.0,,FM-EXHAUSTED,2847,10,1
235CMR4000,108,,PR00044645,235CMR4000.5.6.1,Transferts et subventions aux homologues,HARD,31.62,0.0,,FM-EXHAUSTED,2848,5,1
235CMR4000,108,,PR00044646,235CMR4000.5.6.2,Transferts et subventions aux homologues,HARD,0.0,0.0,,BOTH-EXHAUSTED,2849,2,1
235CMR4000,108,,PR00044647,235CMR4000.5.6.3,Transferts et subventions aux homologues,HARD,9.25,0.0,,FM-EXHAUSTED,2850,20,1
235CMR4000,108,,PR00044649,235CMR4000.5.7.1,Frais généraux de fonctionnement et aut,HARD,0.69,0.0,,FM-EXHAUSTED,2851,8,1
235CMR4000,108,,PR00044650,235CMR4000.5.7.2,Frais généraux de fonctionnement et aut,HARD,13.81,0.0,,FM-EXHAUSTED,2852,5,1
235CMR4000,108,,PR00044651,235CMR4000.5.7.3,Frais généraux de fonctionnement et aut,HARD,0.41,0.0,,FM-EXHAUSTED,2853,9,1
235CMR4000,108,,PR00044654,235CMR4000.6.1.1,Personnel et autres employés Conception,HARD,0.0,0.0,,BOTH-EXHAUSTED,2854,1,1
235CMR4000,108,,PR00044657,235CMR4000.6.3.1,"Équipement, véhicules et mobilier (compt",HARD,0.35,0.0,,FM-EXHAUSTED,2855,6,1
235CMR4000,108,,PR00044658,235CMR4000.6.3.2,"Équipement, véhicules et mobilier (compt",HARD,0.06,0.0,,FM-EXHAUSTED,2856,6,1
235CMR4000,108,,PR00044659,235CMR4000.6.4,4. Services contractuels,HARD,0.67,0.0,,FM-EXHAUSTED,2857,15,1
235CMR4000,108,,PR00044660,235CMR4000.6.4.1,Services contractuels Conception et diff,HARD,0.16,0.0,,FM-EXHAUSTED,2858,28,1
235CMR4000,108,,PR00044661,235CMR4000.6.4.2,Services contractuels Communication et v,HARD,0.0,0.0,,BOTH-EXHAUSTED,2859,26,1
235CMR4000,108,,PR00044662,235CMR4000.6.5,5. Frais de déplacement,HARD,10.29,0.0,,FM-EXHAUSTED,2860,8,1
235CMR4000,108,,PR00044663,235CMR4000.6.5.1,Frais de déplacement Conception et diffu,HARD,0.33,0.0,,FM-EXHAUSTED,2861,32,1
235CMR4000,108,,PR00044664,235CMR4000.6.5.2,Frais de déplacement Communication et vi,HARD,0.05,0.0,,FM-EXHAUSTED,2862,5,1
235CMR4000,108,,PR00044666,235CMR4000.6.6.1,Transferts et subventions aux homologue,HARD,0.07,0.0,,FM-EXHAUSTED,2863,4,1
235CMR4000,108,,PR00044668,235CMR4000.6.7.1,Frais généraux de fonctionnement et autr,HARD,0.62,0.0,,FM-EXHAUSTED,2864,16,1
235CMR4000,108,,PR00044669,235CMR4000.6.7.2,Frais généraux de fonctionnement et autr,HARD,0.23,0.0,,FM-EXHAUSTED,2865,4,1
235CMR4000,108,,PR00044671,235CMR4000.7.1,1. Personnel et autres employés,HARD,22.95,0.0,,FM-EXHAUSTED,2866,38,1
235CMR4000,108,,PR00044673,235CMR4000.7.1.2,Management Support,HARD,0.01,0.0,,FM-EXHAUSTED,2867,2,1
235CMR4000,108,,PR00044674,235CMR4000.7.1.3,ADM support,HARD,0.0,0.0,,BOTH-EXHAUSTED,2868,1,1
235CMR4000,108,,PR00044675,235CMR4000.7.1.4,C.I,HARD,0.0,0.0,,BOTH-EXHAUSTED,2869,4,1
235CMR4000,108,,PR00044676,235CMR4000.7.1.5,Project Staff,HARD,0.0,0.0,,BOTH-EXHAUSTED,2870,21,1
235CMR4000,108,,PR00044679,235CMR4000.7.4,4. Services contractuels,HARD,1.76,0.0,,FM-EXHAUSTED,2871,32,1
235CMR4000,108,,PR00044680,235CMR4000.7.5,5. Frais de déplacement,HARD,2.6,0.0,,FM-EXHAUSTED,2872,37,1
235CMR4000,108,,PR00044682,235CMR4000.7.7,7. Frais généraux de fonctionnement et a,HARD,0.75,0.0,,FM-EXHAUSTED,2873,15,1
235CMR5000,108,,PR00041681,235CMR5000,Renforcement de la coexistence Pacifiqu,HARD,0.0,0.0,,BOTH-EXHAUSTED,2874,1,1
235CMR5000,108,,PR00041697,235CMR5000.1.6,6. Transferts et subventions aux homolog,HARD,0.0,0.0,,BOTH-EXHAUSTED,2875,2,1
235CMR5000,108,,PR00041700,235CMR5000.2.2,"2. Fournitures, produits de base, matéri",HARD,0.0,0.0,,BOTH-EXHAUSTED,2876,2,1
235CMR5000,108,,PR00041702,235CMR5000.2.4,4. Services contractuels,HARD,0.0,0.0,,BOTH-EXHAUSTED,2877,10,1
235CMR5000,108,,PR00041704,235CMR5000.2.6,6. Transferts et subventions aux homolog,HARD,0.0,0.0,,BOTH-EXHAUSTED,2878,2,1
235CMR5000,108,,PR00041707,235CMR5000.3.2,"2. Fournitures, produits de base, matéri",HARD,0.0,0.0,,BOTH-EXHAUSTED,2879,193,1
235CMR5000,108,,PR00041711,235CMR5000.3.6,6. Transferts et subventions aux homolog,HARD,0.0,0.0,,BOTH-EXHAUSTED,2880,2,1
235CMR5000,108,,PR00041716,235CMR5000.4.4,4. Services contractuels,HARD,0.0,0.0,,BOTH-EXHAUSTED,2881,6,1
235CMR5000,108,,PR00041721,235CMR5000.5.2,"2. Fournitures, produits de base, matéri",HARD,0.0,0.0,,BOTH-EXHAUSTED,2882,24,1
235CMR5000,108,,PR00041723,235CMR5000.5.4,4. Services contractuels,HARD,0.0,0.0,,BOTH-EXHAUSTED,2883,5,1
235CMR5000,108,,PR00041725,235CMR5000.5.6,6. Transferts et subventions aux homolog,HARD,0.0,0.0,,BOTH-EXHAUSTED,2884,2,1
235CMR5000,108,,PR00041730,235CMR5000.6.4,4. Services contractuels,HARD,0.0,0.0,,BOTH-EXHAUSTED,2885,4,1
235CMR5000,108,,PR00041731,235CMR5000.6.5,5. Frais de déplacement,HARD,0.0,0.0,,BOTH-EXHAUSTED,2886,3,1
235CMR5000,108,,PR00041737,235CMR5000.7.4,4. Services contractuels,HARD,0.0,0.0,,BOTH-EXHAUSTED,2887,5,1
235CMR5000,108,,PR00041744,235CMR5000.8.3,"3. Équipement, véhicules et mobilier (co",HARD,0.0,0.0,,BOTH-EXHAUSTED,2888,72,1
235CMR5001,105,,PR00056763,235CMR5001,Top WBS: FOSTERING A PEACEFUL AND INCLUS,HARD,92523.36,-144.48,YAO/10',FM-EXHAUSTED,1801,1,1
235CMR5001,105,,PR00056769,235CMR5001.1.1.4,Outpur 3.1 - 4. Contractual se,HARD,5709.18,13045.49,YAO/20,ALIGNED,10460,2,1
235CMR5001,105,,PR00056777,235CMR5001.1.2.4,Outpur 3.2 -  4. Contractual s,HARD,15018.83,13045.49,YAO/20,ALIGNED,10917,1,1
235CMR5001,105,,PR00056796,235CMR5001.1.4.7,Outpur 3.6 - 7. General Operat,HARD,-0.0,13045.49,YAO/20,PS-EXHAUSTED,2889,3,1
235CMR5001,105,,PR00056798,235CMR5001.2.1,1. Staff and other personnel,HARD,158.48,-144.48,YAO/10',FM-EXHAUSTED,1802,14,1
235DRC5000,108,,PR00046202,235DRC5000,Appui à la Prévention de la Violence Ele,HARD,0.0,0.0,,BOTH-EXHAUSTED,2890,1,1
235DRC5000,108,,PR00046724,235DRC5000.1.3,"3. Equipment, Vehicles, and Furniture (i",HARD,0.0,0.0,,BOTH-EXHAUSTED,2891,5,1
235DRC5000,108,,PR00046725,235DRC5000.1.4,4. Contractual services,HARD,0.0,0.0,,BOTH-EXHAUSTED,2892,75,1
235DRC5000,108,,PR00046726,235DRC5000.1.5,5. Travel,HARD,0.0,0.0,,BOTH-EXHAUSTED,2893,25,1
235DRC5000,108,,PR00046727,235DRC5000.1.6,6. Transfers and Grants to Counterparts,HARD,0.0,0.0,,BOTH-EXHAUSTED,2894,8,1
235DRC5000,108,,PR00046728,235DRC5000.1.7,7. General Operating and other Costs,HARD,0.0,0.0,,BOTH-EXHAUSTED,2895,21,1
235DRC5000,108,,PR00046730,235DRC5000.2.1,1. Staff and other personnel,HARD,0.0,0.0,,BOTH-EXHAUSTED,2896,30,1
235DRC5000,108,,PR00046731,235DRC5000.2.2,"2. Supplies, Commodities, Materials",HARD,0.0,0.0,,BOTH-EXHAUSTED,2897,27,1
235DRC5000,108,,PR00046732,235DRC5000.2.3,"3. Equipment, Vehicles, and Furniture (i",HARD,0.0,0.0,,BOTH-EXHAUSTED,2898,1,1
235DRC5000,108,,PR00046736,235DRC5000.2.7,7. General Operating and other Costs,HARD,0.0,0.0,,BOTH-EXHAUSTED,2899,30,1
235GAB3000,108,,PR00036126,235GAB3000,Les jeunes tisserands de la paix dans le,HARD,0.0,0.0,,BOTH-EXHAUSTED,2900,1,1
235GAM5000,108,,PR00036425,235GAM5000,Young women and men as stakeholders in e,HARD,0.0,0.0,,BOTH-EXHAUSTED,2901,1,1
235GAM5000,108,,PR00036474,235GAM5000.3.4,4. Contractual services,HARD,0.0,0.0,,BOTH-EXHAUSTED,2902,1,1
235GAM5000,108,,PR00036481,235GAM5000.4.4,4. Contractual services,HARD,0.0,0.0,,BOTH-EXHAUSTED,2903,1,1
235GAM5001,108,,PR00044212,235GAM5001,Strengthening the National Infrastructur,HARD,86499.39,1920.07,DAK/80,ALIGNED,9782,1,1
235GAM5001,108,,PR00044216,235GAM5001.1.1.1,1. Staff and other personnel,HARD,1.02,1920.07,DAK/80,ALIGNED,7465,25,1
235GAM5001,108,,PR00044219,235GAM5001.1.1.4,4. Contractual services,HARD,978.93,27429.59,DAK/20,ALIGNED,9372,20,1
235GAM5001,108,,PR00044220,235GAM5001.1.1.5,5. Travel,HARD,0.0,1920.07,DAK/80,PS-EXHAUSTED,2904,11,1
235GAM5001,108,,PR00044222,235GAM5001.1.1.7,7. General Operating and other Costs,HARD,338.48,1920.07,DAK/80,ALIGNED,8763,4,1
235GAM5001,108,,PR00044224,235GAM5001.1.2.1,1. Staff and other personnel,HARD,15.58,1920.07,DAK/80,ALIGNED,7641,50,1
235GAM5001,108,,PR00044227,235GAM5001.1.2.4,4. Contractual services,HARD,4282.76,27429.59,DAK/20,ALIGNED,10304,20,1
235GAM5001,108,,PR00044228,235GAM5001.1.2.5,5. Travel,HARD,128.35,1920.07,DAK/80,ALIGNED,8293,13,1
235GAM5001,108,,PR00044230,235GAM5001.1.2.7,7. General Operating and other Costs,HARD,4680.4,1920.07,DAK/80,ALIGNED,9783,1,1
235GAM5001,108,,PR00044232,235GAM5001.1.3.1,1. Staff and other personnel,HARD,22.87,1920.07,DAK/80,ALIGNED,7708,25,1
235GAM5001,108,,PR00044234,235GAM5001.1.3.3,"3. Equipment, Vehicles, and Furniture (i",HARD,2476.0,1920.07,DAK/80,ALIGNED,9784,6,1
235GAM5001,108,,PR00044235,235GAM5001.1.3.4,4. Contractual services,HARD,5605.81,27429.59,DAK/20,ALIGNED,10449,20,1
235GAM5001,108,,PR00044236,235GAM5001.1.3.5,5. Travel,HARD,0.09,1920.07,DAK/80,ALIGNED,7327,7,1
235GAM5001,108,,PR00044238,235GAM5001.1.3.7,7. General Operating and other Costs,HARD,3229.0,1920.07,DAK/80,ALIGNED,9785,1,1
235GAM5001,108,,PR00044240,235GAM5001.2.1,1. Staff and other personnel,HARD,500.0,1920.07,DAK/80,ALIGNED,8979,116,1
235GAM5001,108,,PR00044246,235GAM5001.2.7,7. General Operating and other Costs,HARD,6262.0,1920.07,DAK/80,ALIGNED,9786,2,1
235GBS1000,108,,PR00055116,235GBS1000,Top WBS: Strengthening peace and social,HARD,159081.6,-307.47,DAK/10',FM-EXHAUSTED,1653,1,1
235GBS1000,108,,PR00055142,235GBS1000.4.1,1. Staff and,HARD,22341.35,-307.47,DAK/10',FM-EXHAUSTED,1654,34,1
235GBS1000,108,,PR00055144,235GBS1000.4.3,"3. Equipment, Ve",HARD,411.58,-307.47,DAK/10',FM-EXHAUSTED,1655,5,1
235GBS1000,108,,PR00055146,235GBS1000.4.5,5. Travel a,HARD,13427.58,-307.47,DAK/10',FM-EXHAUSTED,1656,14,1
235GBS1000,108,,PR00055148,235GBS1000.4.7,7. General Opera,HARD,3906.44,452.03,DAK/20,ALIGNED,8920,52,1
235GBS5000,108,,PR00044086,235GBS5000,Political Stabilization and Reform throu,HARD,111473.47,-11509.48,DAK/11,FM-EXHAUSTED,816,1,1
235GBS5000,108,,PR00044182,235GBS5000.1.1.1,1. Staff and other personnel,HARD,159.24,-11509.48,DAK/11,FM-EXHAUSTED,817,56,1
235GBS5000,108,,PR00044185,235GBS5000.1.1.4,4. Contractual services,HARD,9437.28,22375.0,DAK/20,ALIGNED,10755,29,1
235GBS5000,108,,PR00044186,235GBS5000.1.1.5,5. Travel,HARD,174.83,-11509.48,DAK/11,FM-EXHAUSTED,818,1,1
235GBS5000,108,,PR00044188,235GBS5000.1.1.7,7. General Operating and other Costs,HARD,5145.59,-11509.48,DAK/11,FM-EXHAUSTED,819,8,1
235GBS5000,108,,PR00044189,235GBS5000.1.2.1,1. Staff and other personnel,HARD,219.11,-11509.48,DAK/11,FM-EXHAUSTED,820,18,1
235GBS5000,108,,PR00044191,235GBS5000.1.2.3,"3. Equipment, Vehicles, and Furniture (i",HARD,5908.77,16817.43,DAK/40,ALIGNED,10497,22,1
235GBS5000,108,,PR00044192,235GBS5000.1.2.4,4. Contractual services,HARD,8112.4,22375.0,DAK/20,ALIGNED,10670,13,1
235GBS5000,108,,PR00044193,235GBS5000.1.2.5,5. Travel,HARD,467.9,-11509.48,DAK/11,FM-EXHAUSTED,821,11,1
235GBS5000,108,,PR00044195,235GBS5000.1.2.7,7. General Operating and other Costs,HARD,1584.12,-11509.48,DAK/11,FM-EXHAUSTED,822,13,1
235GBS5000,108,,PR00044199,235GBS5000.1.3.3,"3. Equipment, Vehicles, and Furniture (i",HARD,557.45,16817.43,DAK/40,ALIGNED,9038,7,1
235GBS5000,108,,PR00044200,235GBS5000.1.3.4,4. Contractual services,HARD,966.02,22375.0,DAK/20,ALIGNED,9356,18,1
235GBS5000,108,,PR00044201,235GBS5000.1.3.5,5. Travel,HARD,1004.39,-11509.48,DAK/11,FM-EXHAUSTED,823,2,1
235GBS5000,108,,PR00044203,235GBS5000.1.3.7,7. General Operating and other Costs,HARD,536.28,-11509.48,DAK/11,FM-EXHAUSTED,824,2,1
235GBS5000,108,,PR00044205,235GBS5000.2.1,1. Staff and other personnel,HARD,1569.15,-11509.48,DAK/11,FM-EXHAUSTED,825,83,1
235GBS5000,108,,PR00044209,235GBS5000.2.5,5. Travel,HARD,330.17,-11509.48,DAK/11,FM-EXHAUSTED,826,1,1
235GBS5000,108,,PR00044211,235GBS5000.2.7,7. General Operating and other Costs,HARD,922.97,-11509.48,DAK/11,FM-EXHAUSTED,827,3,1
235GUA1001,108,,PR00041691,235GUA1001,Consolidando infraestructuras para soste,HARD,75021.38,460.07,GUC/10',ALIGNED,8928,2,1
235GUA1001,108,,PR00041978,235GUA1001.1.1.4,4. Contractual services,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2905,3,1
235GUA1001,108,,PR00041980,235GUA1001.1.1.6,6. Transfer,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2906,1,1
235GUA1001,108,,PR00041983,235GUA1001.1.2.1,1. Staff,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2907,16,1
235GUA1001,108,,PR00041984,235GUA1001.1.2.2,2. Supplies,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2908,7,1
235GUA1001,108,,PR00041986,235GUA1001.1.2.4,4. Contractual services,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2909,4,1
235GUA1001,108,,PR00041988,235GUA1001.1.2.6,6. Transfer,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2910,1,1
235GUA1001,108,,PR00041992,235GUA1001.2.1.1,1. Staff,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2911,13,1
235GUA1001,108,,PR00041993,235GUA1001.2.1.2,2. Supplies,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2912,35,1
235GUA1001,108,,PR00041994,235GUA1001.2.1.3,3. Equipment,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2913,4,1
235GUA1001,108,,PR00041995,235GUA1001.2.1.4,4. Contractual services,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2914,3,1
235GUA1001,108,,PR00041996,235GUA1001.2.1.5,5. Travel,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2915,2,1
235GUA1001,108,,PR00042001,235GUA1001.3.1.1,1. Staff,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2916,34,1
235GUA1001,108,,PR00042002,235GUA1001.3.1.2,2. Supplies,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2917,2,1
235GUA1001,108,,PR00042004,235GUA1001.3.1.4,4. Contractual services,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2918,6,1
235GUA1001,108,,PR00042005,235GUA1001.3.1.5,5. Travel,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2919,3,1
235GUA1001,108,,PR00042010,235GUA1001.4.1.1,1. Staff,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2920,12,1
235GUA1001,108,,PR00042011,235GUA1001.4.1.2,2. Supplies,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2921,11,1
235GUA1001,108,,PR00042013,235GUA1001.4.1.4,4. Contractual services,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2922,4,1
235GUA1001,108,,PR00042014,235GUA1001.4.1.5,5. Travel,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2923,2,1
235GUA1001,108,,PR00042015,235GUA1001.4.1.6,6. Transfer,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2924,1,1
235GUA1001,108,,PR00042019,235GUA1001.5.1.1,1. Staff,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2925,4,1
235GUA1001,108,,PR00042020,235GUA1001.5.1.2,2. Supplies,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2926,6,1
235GUA1001,108,,PR00042022,235GUA1001.5.1.4,4. Contractual services,HARD,3.01,3051.29,GUC/30,ALIGNED,7523,32,1
235GUA1001,108,,PR00042023,235GUA1001.5.1.5,5. Travel,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2927,5,1
235GUA1001,108,,PR00042024,235GUA1001.5.1.6,6. Transfer,HARD,0.0,460.07,GUC/10',PS-EXHAUSTED,2928,1,1
