wbs_objnr,wbs_posid,wbs_post1,fund,fund_type,fund_count_on_wbs,fund_consumption_2024_26,total_consumption_2024_26,fund_share_pct,postings_count_2024_26
PR00027627,680REV9001,Management Cost PFF technical account,469GLO4001,104,1211,6516.99,48376526.57,0.01,8
PR00027627,680REV9001,Management Cost PFF technical account,469GLO4002,104,1211,101.47,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,469GLO5000,104,1211,3136.26,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,469GLO5002,104,1211,5891.95,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,473AFG0001,104,1211,2592.01,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,473HAI1005,104,1211,227.44,48376526.57,0.0,4
PR00027627,680REV9001,Management Cost PFF technical account,473LEB1001,104,1211,14904.26,48376526.57,0.03,10
PR00027627,680REV9001,Management Cost PFF technical account,473LEB4000,104,1211,1120.0,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,473LEB4001,104,1211,5243.29,48376526.57,0.01,9
PR00027627,680REV9001,Management Cost PFF technical account,473LIB2000,104,1211,12655.41,48376526.57,0.03,16
PR00027627,680REV9001,Management Cost PFF technical account,473PAL0001,104,1211,7549.8,48376526.57,0.02,13
PR00027627,680REV9001,Management Cost PFF technical account,473PAL1000,104,1211,56836.03,48376526.57,0.12,19
PR00027627,680REV9001,Management Cost PFF technical account,473PAL4000,104,1211,22418.16,48376526.57,0.05,16
PR00027627,680REV9001,Management Cost PFF technical account,473PAL5000,104,1211,23677.19,48376526.57,0.05,11
PR00027627,680REV9001,Management Cost PFF technical account,473SYR1001,104,1211,587.07,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,473SYR4000,104,1211,838.25,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,473SYR4001,104,1211,283.68,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,473UKR0002,104,1211,6558.05,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,473UKR0003,104,1211,3260.57,48376526.57,0.01,13
PR00027627,680REV9001,Management Cost PFF technical account,473UKR1000,104,1211,65305.29,48376526.57,0.13,26
PR00027627,680REV9001,Management Cost PFF technical account,473UKR2000,104,1211,1649.09,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,473UKR4000,104,1211,5775.47,48376526.57,0.01,14
PR00027627,680REV9001,Management Cost PFF technical account,473UKR4001,104,1211,11680.34,48376526.57,0.02,13
PR00027627,680REV9001,Management Cost PFF technical account,473UKR4002,104,1211,17377.21,48376526.57,0.04,17
PR00027627,680REV9001,Management Cost PFF technical account,473UKR5000,104,1211,6519.44,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,474GLO1003,104,1211,8072.4,48376526.57,0.02,9
PR00027627,680REV9001,Management Cost PFF technical account,474GLO1004,104,1211,140828.58,48376526.57,0.29,25
PR00027627,680REV9001,Management Cost PFF technical account,475RLA1000,104,1211,5317.91,48376526.57,0.01,18
PR00027627,680REV9001,Management Cost PFF technical account,475RLA1041,104,1211,64036.52,48376526.57,0.13,25
PR00027627,680REV9001,Management Cost PFF technical account,477GLO3000,104,1211,61397.31,48376526.57,0.13,14
PR00027627,680REV9001,Management Cost PFF technical account,493GLO0001,104,1211,4333.63,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1031,104,1211,39630.43,48376526.57,0.08,11
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1032,104,1211,13141.05,48376526.57,0.03,9
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1033,104,1211,15649.52,48376526.57,0.03,11
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1034,104,1211,5426.86,48376526.57,0.01,10
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1035,104,1211,3123.12,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1036,104,1211,3600.45,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1037,104,1211,26441.44,48376526.57,0.05,6
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1039,104,1211,13064.36,48376526.57,0.03,9
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1041,104,1211,102576.15,48376526.57,0.21,25
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1042,104,1211,75225.19,48376526.57,0.16,25
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1043,104,1211,142306.43,48376526.57,0.29,25
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1044,104,1211,67637.72,48376526.57,0.14,25
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1045,104,1211,18787.18,48376526.57,0.04,21
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1046,104,1211,6885.1,48376526.57,0.01,10
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1047,104,1211,82455.76,48376526.57,0.17,21
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1048,104,1211,41118.27,48376526.57,0.08,22
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1049,104,1211,51969.71,48376526.57,0.11,24
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1052,104,1211,274.64,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1053,104,1211,863.78,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1054,104,1211,204.09,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1055,104,1211,445.26,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1056,104,1211,2663.05,48376526.57,0.01,1
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1057,104,1211,1854.62,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1059,104,1211,11737.65,48376526.57,0.02,2
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1060,104,1211,1519.11,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1061,104,1211,79.49,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,495GLO1062,104,1211,4180.47,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,495GLO3005,104,1211,9794.48,48376526.57,0.02,7
PR00027627,680REV9001,Management Cost PFF technical account,495GLO3006,104,1211,3253.46,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,495GLO3007,104,1211,70.38,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,495GLO4241,104,1211,1516.13,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,495GLO4242,104,1211,13219.21,48376526.57,0.03,17
PR00027627,680REV9001,Management Cost PFF technical account,495GLO4243,104,1211,5830.02,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,495GLO4643,104,1211,5421.28,48376526.57,0.01,1
PR00027627,680REV9001,Management Cost PFF technical account,498GLO4000,104,1211,26097.81,48376526.57,0.05,26
PR00027627,680REV9001,Management Cost PFF technical account,499GLO1000,104,1211,16960.14,48376526.57,0.04,25
PR00027627,680REV9001,Management Cost PFF technical account,500AFG4000,105,1211,4283.83,48376526.57,0.01,14
PR00027627,680REV9001,Management Cost PFF technical account,501INT2002,105,1211,8534.54,48376526.57,0.02,7
PR00027627,680REV9001,Management Cost PFF technical account,501PER4001,105,1211,3601.18,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,501RAF1002,105,1211,393525.93,48376526.57,0.81,26
PR00027627,680REV9001,Management Cost PFF technical account,501RSS4000,105,1211,6679.52,48376526.57,0.01,11
PR00027627,680REV9001,Management Cost PFF technical account,501RSS4001,105,1211,1049.89,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,501UZB5002,105,1211,64026.75,48376526.57,0.13,26
PR00027627,680REV9001,Management Cost PFF technical account,503AFG1003,105,1211,547495.68,48376526.57,1.13,25
PR00027627,680REV9001,Management Cost PFF technical account,503CMB5001,105,1211,80016.86,48376526.57,0.17,18
PR00027627,680REV9001,Management Cost PFF technical account,503GLO4003,105,1211,19186.08,48376526.57,0.04,23
PR00027627,680REV9001,Management Cost PFF technical account,503GLO4004,105,1211,172872.73,48376526.57,0.36,26
PR00027627,680REV9001,Management Cost PFF technical account,503RAF1001,105,1211,2366.68,48376526.57,0.0,6
PR00027627,680REV9001,Management Cost PFF technical account,503RAF1002,105,1211,345.43,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,503RAF1003,105,1211,1301604.42,48376526.57,2.69,26
PR00027627,680REV9001,Management Cost PFF technical account,503RAF2005,105,1211,22.84,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,503RAF2006,105,1211,2684.56,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,503RAF2007,105,1211,28478.01,48376526.57,0.06,13
PR00027627,680REV9001,Management Cost PFF technical account,503RSS1000,105,1211,452032.63,48376526.57,0.93,19
PR00027627,680REV9001,Management Cost PFF technical account,503ZAM1001,105,1211,118390.0,48376526.57,0.24,10
PR00027627,680REV9001,Management Cost PFF technical account,503ZAM1002,105,1211,234272.06,48376526.57,0.48,15
PR00027627,680REV9001,Management Cost PFF technical account,504MLW1000,105,1211,13281.84,48376526.57,0.03,7
PR00027627,680REV9001,Management Cost PFF technical account,504MLW1001,105,1211,41994.49,48376526.57,0.09,15
PR00027627,680REV9001,Management Cost PFF technical account,504MLW4000,105,1211,6925.19,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,504MOR5000,105,1211,1580.99,48376526.57,0.0,4
PR00027627,680REV9001,Management Cost PFF technical account,504MOZ3000,105,1211,6262.21,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,504NEP1000,105,1211,26423.16,48376526.57,0.05,26
PR00027627,680REV9001,Management Cost PFF technical account,504PAK1000,105,1211,69680.92,48376526.57,0.14,6
PR00027627,680REV9001,Management Cost PFF technical account,504PAL4005,105,1211,8058.4,48376526.57,0.02,6
PR00027627,680REV9001,Management Cost PFF technical account,504PAL4006,105,1211,32152.33,48376526.57,0.07,20
PR00027627,680REV9001,Management Cost PFF technical account,504PAL4007,105,1211,1021.08,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,504RSS5000,105,1211,2468.33,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,505GLO4000,105,1211,95741.26,48376526.57,0.2,24
PR00027627,680REV9001,Management Cost PFF technical account,505GLO4001,105,1211,63694.78,48376526.57,0.13,26
PR00027627,680REV9001,Management Cost PFF technical account,505GLO4002,105,1211,28062.53,48376526.57,0.06,13
PR00027627,680REV9001,Management Cost PFF technical account,505INT0001,105,1211,2410.16,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,505INT4000,105,1211,28485.66,48376526.57,0.06,23
PR00027627,680REV9001,Management Cost PFF technical account,505INT4001,105,1211,124544.53,48376526.57,0.26,26
PR00027627,680REV9001,Management Cost PFF technical account,505INT4002,105,1211,223554.94,48376526.57,0.46,26
PR00027627,680REV9001,Management Cost PFF technical account,505RAB0001,105,1211,7903.66,48376526.57,0.02,6
PR00027627,680REV9001,Management Cost PFF technical account,505RAB5000,105,1211,81901.53,48376526.57,0.17,26
PR00027627,680REV9001,Management Cost PFF technical account,505RAF4000,105,1211,9758.11,48376526.57,0.02,13
PR00027627,680REV9001,Management Cost PFF technical account,505RAF4001,105,1211,71614.99,48376526.57,0.15,24
PR00027627,680REV9001,Management Cost PFF technical account,505RLA4000,105,1211,84021.5,48376526.57,0.17,26
PR00027627,680REV9001,Management Cost PFF technical account,505SAU0001,105,1211,112292.06,48376526.57,0.23,20
PR00027627,680REV9001,Management Cost PFF technical account,505SAU3000,105,1211,58642.95,48376526.57,0.12,18
PR00027627,680REV9001,Management Cost PFF technical account,505UZB4001,105,1211,357.88,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,507BEN1001,105,1211,2153.48,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,507ECU1000,105,1211,7571.61,48376526.57,0.02,10
PR00027627,680REV9001,Management Cost PFF technical account,507GLO1034,105,1211,1551.93,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,507GLO1037,105,1211,34776.66,48376526.57,0.07,21
PR00027627,680REV9001,Management Cost PFF technical account,507GLO1038,105,1211,11922.84,48376526.57,0.02,12
PR00027627,680REV9001,Management Cost PFF technical account,507GLO1039,105,1211,9748.68,48376526.57,0.02,9
PR00027627,680REV9001,Management Cost PFF technical account,507GLO1041,105,1211,1151.39,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,507GLO1042,105,1211,22055.01,48376526.57,0.05,5
PR00027627,680REV9001,Management Cost PFF technical account,507GLO2001,105,1211,6806.29,48376526.57,0.01,11
PR00027627,680REV9001,Management Cost PFF technical account,507INT1005,105,1211,193718.33,48376526.57,0.4,24
PR00027627,680REV9001,Management Cost PFF technical account,507IVC1000,105,1211,5604.71,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,507IVC1001,105,1211,17066.75,48376526.57,0.04,13
PR00027627,680REV9001,Management Cost PFF technical account,507IVC1002,105,1211,97.85,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,507RAF2000,105,1211,232290.98,48376526.57,0.48,26
PR00027627,680REV9001,Management Cost PFF technical account,507TUN4000,105,1211,13979.94,48376526.57,0.03,14
PR00027627,680REV9001,Management Cost PFF technical account,507YEM1000,105,1211,12876.77,48376526.57,0.03,4
PR00027627,680REV9001,Management Cost PFF technical account,507ZAM1000,105,1211,840.44,48376526.57,0.0,1
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES2593,113,36,3754.41,5137491.2,0.07,4
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES2653,113,36,22.7,5137491.2,0.0,3
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES2713,113,36,250.0,5137491.2,0.0,1
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES2843,113,36,829.87,5137491.2,0.02,3
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES2893,113,36,1308.68,5137491.2,0.03,3
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4015,113,36,199674.74,5137491.2,3.89,43
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4045,113,36,30000.0,5137491.2,0.58,24
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4145,113,36,28821.44,5137491.2,0.56,30
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4245,113,36,1569807.96,5137491.2,30.56,261
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4345,113,36,139556.23,5137491.2,2.72,30
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4405,113,36,317448.46,5137491.2,6.18,44
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4415,113,36,13124.75,5137491.2,0.26,8
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4425,113,36,17280.0,5137491.2,0.34,13
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4435,113,36,7100.0,5137491.2,0.14,10
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4445,113,36,75139.6,5137491.2,1.46,15
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4455,113,36,13963.25,5137491.2,0.27,14
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4465,113,36,31595.48,5137491.2,0.61,19
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4475,113,36,18776.0,5137491.2,0.37,15
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4545,113,36,26000.0,5137491.2,0.51,26
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4575,113,36,14488.94,5137491.2,0.28,16
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4585,113,36,89313.91,5137491.2,1.74,103
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4595,113,36,228786.23,5137491.2,4.45,186
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4645,113,36,26000.0,5137491.2,0.51,27
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4655,113,36,39588.85,5137491.2,0.77,52
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4745,113,36,25900.0,5137491.2,0.5,23
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4845,113,36,10650.0,5137491.2,0.21,15
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4905,113,36,33812.97,5137491.2,0.66,19
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4915,113,36,31544.0,5137491.2,0.61,10
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4925,113,36,21918.07,5137491.2,0.43,24
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4935,113,36,200367.95,5137491.2,3.9,52
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES4945,113,36,12855.45,5137491.2,0.25,16
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES5515,113,36,294878.88,5137491.2,5.74,249
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES5525,113,36,1100895.49,5137491.2,21.43,302
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES5535,113,36,79997.01,5137491.2,1.56,36
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES5545,113,36,200309.59,5137491.2,3.9,115
PR00002724,111IES1000,IESALC Direct Programme Costs,511IES5555,113,36,231730.29,5137491.2,4.51,73
PR00027627,680REV9001,Management Cost PFF technical account,512QAT4001,104,1211,92091.99,48376526.57,0.19,26
PR00027627,680REV9001,Management Cost PFF technical account,513BEL2000,105,1211,3190.79,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,513GLO2044,105,1211,14848.06,48376526.57,0.03,16
PR00027627,680REV9001,Management Cost PFF technical account,513GLO2045,105,1211,15980.4,48376526.57,0.03,11
PR00027627,680REV9001,Management Cost PFF technical account,513GLO2046,105,1211,28786.72,48376526.57,0.06,17
PR00027627,680REV9001,Management Cost PFF technical account,513GLO2048,105,1211,23306.82,48376526.57,0.05,15
PR00027627,680REV9001,Management Cost PFF technical account,513GLO2050,105,1211,39010.83,48376526.57,0.08,25
PR00027627,680REV9001,Management Cost PFF technical account,513GLO2052,105,1211,27483.48,48376526.57,0.06,22
PR00027627,680REV9001,Management Cost PFF technical account,513GLO4019,105,1211,9765.64,48376526.57,0.02,14
PR00027627,680REV9001,Management Cost PFF technical account,513INT2008,105,1211,6236.69,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,513INT2009,105,1211,3434.98,48376526.57,0.01,8
PR00027627,680REV9001,Management Cost PFF technical account,513INT4001,105,1211,18160.25,48376526.57,0.04,10
PR00027627,680REV9001,Management Cost PFF technical account,513INT4002,105,1211,27472.98,48376526.57,0.06,24
PR00027627,680REV9001,Management Cost PFF technical account,513RAF2022,105,1211,2382.35,48376526.57,0.0,4
PR00027627,680REV9001,Management Cost PFF technical account,513RAF2042,105,1211,6609.4,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,513RAF2043,105,1211,3939.57,48376526.57,0.01,10
PR00027627,680REV9001,Management Cost PFF technical account,513RAF2044,105,1211,53.75,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,513RAF2045,105,1211,2931.33,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,513RAF2046,105,1211,175.5,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,513RAF4015,105,1211,25611.5,48376526.57,0.05,20
PR00027627,680REV9001,Management Cost PFF technical account,513RAF4016,105,1211,3896.46,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,513RLA2027,105,1211,62922.31,48376526.57,0.13,24
PR00027627,680REV9001,Management Cost PFF technical account,513RLA2041,105,1211,12091.57,48376526.57,0.02,9
PR00027627,680REV9001,Management Cost PFF technical account,513SAF2003,105,1211,49885.3,48376526.57,0.1,13
PR00027627,680REV9001,Management Cost PFF technical account,513UKR2000,105,1211,4856.7,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,513UKR4000,105,1211,7233.31,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,514CUB4002,105,1211,3630.57,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,514INT2001,105,1211,900.0,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,514INT2002,105,1211,1674.12,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,514RAF2006,105,1211,627.03,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,514RLA1045,105,1211,32471.1,48376526.57,0.07,26
PR00027627,680REV9001,Management Cost PFF technical account,514RLA2002,105,1211,1653.39,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,514RLA2003,105,1211,4959.99,48376526.57,0.01,11
PR00027627,680REV9001,Management Cost PFF technical account,514RLA2004,105,1211,20053.89,48376526.57,0.04,23
PR00027627,680REV9001,Management Cost PFF technical account,514RLA2005,105,1211,14730.1,48376526.57,0.03,12
PR00027627,680REV9001,Management Cost PFF technical account,514RLA2006,105,1211,5713.83,48376526.57,0.01,11
PR00027627,680REV9001,Management Cost PFF technical account,514RLA2007,105,1211,5421.99,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,514RLA2008,105,1211,517.18,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,514RLA4005,105,1211,4002.31,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,514RLA4006,105,1211,25108.1,48376526.57,0.05,21
PR00027627,680REV9001,Management Cost PFF technical account,514UKR4000,105,1211,114147.13,48376526.57,0.24,26
PR00027627,680REV9001,Management Cost PFF technical account,516GLO1002,105,1211,24394.47,48376526.57,0.05,3
PR00027627,680REV9001,Management Cost PFF technical account,517DRC2002,105,1211,78270.58,48376526.57,0.16,15
PR00027627,680REV9001,Management Cost PFF technical account,517DRC2003,105,1211,93917.3,48376526.57,0.19,19
PR00027627,680REV9001,Management Cost PFF technical account,518BDI1001,105,1211,6970.78,48376526.57,0.01,13
PR00027627,680REV9001,Management Cost PFF technical account,518GLO4001,105,1211,10975.25,48376526.57,0.02,16
PR00027627,680REV9001,Management Cost PFF technical account,519GLO4000,105,1211,29399.48,48376526.57,0.06,24
PR00027627,680REV9001,Management Cost PFF technical account,519GLO4001,105,1211,4910.82,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,519GLO4002,105,1211,9827.27,48376526.57,0.02,11
PR00027627,680REV9001,Management Cost PFF technical account,519GLO4003,105,1211,12716.46,48376526.57,0.03,10
PR00027627,680REV9001,Management Cost PFF technical account,519GLO4004,105,1211,22798.32,48376526.57,0.05,15
PR00027627,680REV9001,Management Cost PFF technical account,519GLO4005,105,1211,4273.37,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,519IRQ5001,105,1211,38212.54,48376526.57,0.08,16
PR00027627,680REV9001,Management Cost PFF technical account,520BDI1000,105,1211,106092.12,48376526.57,0.22,26
PR00027627,680REV9001,Management Cost PFF technical account,520CMB4004,105,1211,12183.57,48376526.57,0.03,14
PR00027627,680REV9001,Management Cost PFF technical account,520COI1000,105,1211,4199.67,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,520DRC1000,105,1211,185048.47,48376526.57,0.38,21
PR00027627,680REV9001,Management Cost PFF technical account,520GLO0001,105,1211,81509.74,48376526.57,0.17,16
PR00027627,680REV9001,Management Cost PFF technical account,520GLO2006,105,1211,3418.68,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,520GLO2007,105,1211,8053.29,48376526.57,0.02,12
PR00027627,680REV9001,Management Cost PFF technical account,520GLO4008,105,1211,52.5,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,520GLO4009,105,1211,20403.17,48376526.57,0.04,22
PR00027627,680REV9001,Management Cost PFF technical account,520GLO4010,105,1211,8017.58,48376526.57,0.02,11
PR00027627,680REV9001,Management Cost PFF technical account,520IRQ4001,105,1211,4389.9,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,520IRQ5000,105,1211,5616.0,48376526.57,0.01,1
PR00027627,680REV9001,Management Cost PFF technical account,520RAF1012,105,1211,3988.72,48376526.57,0.01,1
PR00027627,680REV9001,Management Cost PFF technical account,520RAF1015,105,1211,332328.57,48376526.57,0.69,26
PR00027627,680REV9001,Management Cost PFF technical account,523GLO1003,105,1211,43474.01,48376526.57,0.09,7
PR00027627,680REV9001,Management Cost PFF technical account,523GLO5002,105,1211,49848.87,48376526.57,0.1,8
PR00027627,680REV9001,Management Cost PFF technical account,523HAI1000,105,1211,6281.3,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,523INT4000,105,1211,243.0,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,523UKR4000,105,1211,906.3,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,524RAF0002,105,1211,14658.69,48376526.57,0.03,8
PR00027627,680REV9001,Management Cost PFF technical account,524RAF3001,105,1211,9148.03,48376526.57,0.02,9
PR00027627,680REV9001,Management Cost PFF technical account,525AFG1001,105,1211,47147.69,48376526.57,0.1,14
PR00027627,680REV9001,Management Cost PFF technical account,525GLO1003,105,1211,49613.47,48376526.57,0.1,26
PR00027627,680REV9001,Management Cost PFF technical account,525GLO1004,105,1211,38216.96,48376526.57,0.08,22
PR00027627,680REV9001,Management Cost PFF technical account,525GLO1005,105,1211,20962.34,48376526.57,0.04,18
PR00027627,680REV9001,Management Cost PFF technical account,525GLO1006,105,1211,10095.14,48376526.57,0.02,13
PR00027627,680REV9001,Management Cost PFF technical account,525GLO2000,105,1211,16022.18,48376526.57,0.03,5
PR00027627,680REV9001,Management Cost PFF technical account,525GLO2001,105,1211,4812.18,48376526.57,0.01,4
PR00027627,680REV9001,Management Cost PFF technical account,525GLO2002,105,1211,6674.77,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,525JOR1001,105,1211,84523.89,48376526.57,0.17,25
PR00027627,680REV9001,Management Cost PFF technical account,526CMB5001,105,1211,14278.85,48376526.57,0.03,14
PR00027627,680REV9001,Management Cost PFF technical account,526DRK4002,105,1211,11577.61,48376526.57,0.02,13
PR00027627,680REV9001,Management Cost PFF technical account,526GAM1000,105,1211,2183.69,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,526GLO1006,105,1211,5166.79,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,526GLO1007,105,1211,17017.05,48376526.57,0.04,14
PR00027627,680REV9001,Management Cost PFF technical account,526GLO2004,105,1211,68818.6,48376526.57,0.14,25
PR00027627,680REV9001,Management Cost PFF technical account,526GLO2011,105,1211,18937.64,48376526.57,0.04,12
PR00027627,680REV9001,Management Cost PFF technical account,526GLO2012,105,1211,14583.22,48376526.57,0.03,19
PR00027627,680REV9001,Management Cost PFF technical account,526GLO2013,105,1211,20155.77,48376526.57,0.04,10
PR00027627,680REV9001,Management Cost PFF technical account,526GLO4011,105,1211,41349.93,48376526.57,0.09,26
PR00027627,680REV9001,Management Cost PFF technical account,526GLO4012,105,1211,6290.37,48376526.57,0.01,9
PR00027627,680REV9001,Management Cost PFF technical account,526GLO4013,105,1211,24779.35,48376526.57,0.05,11
PR00027627,680REV9001,Management Cost PFF technical account,526GLO5000,105,1211,3645.97,48376526.57,0.01,8
PR00027627,680REV9001,Management Cost PFF technical account,526INT2007,105,1211,3519.9,48376526.57,0.01,11
